"x"
0.00671117308985788
0.00594223434425018
0.00615863490809658
0.0074092150347849
0.228227264387494
0.378158492529237
0.335100758541884
0.0702912521138943
0.117974016442851
0.23465660618983
0.211971269382974
-0.487533996617769
0.0224099286675432
0.0404750912318691
0.0371038723220694
0.0601923933906473
