"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.535334306408293,0.237752951365769,0.481159241819233,5,0,0,0,0,0,0.578627705253042,0,0,0.459119768481452,0,0,0,0,0,0,0,0,0,0,-1.28604772932747,0,0,0,0,0,0.361510367530758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886789888062219,0,0,0
0.540744756797695,0.23736986596324,0.482583156324687,6,0,0,0,0,0,0.583464637739026,0,0,0.450782620644569,0,0,0,0,0,0,0,0,0,0,-1.31730722483559,0,0,0,0,0,0.399962743127346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173658939625011,0,0,0,0.865731329362148,0,0,0
0.54217360647564,0.237489810234664,0.482967933274024,7,0,0,0,0,0,0.583744289150592,0,0,0.447658100383623,0.00330414163376821,0,0,0,0,0,0,0,0,0,-1.32537450974197,0,0,0,0,0,0.408872533404897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219307475876396,0,0,0,0.859864697581446,0,0,0
0.54273313333671,0.237262511510185,0.483155347191629,8,0,0,0,0,0.00245372268237938,0.582874575511809,0,0,0.445934048447203,0.00423458389569139,0,0,0,0,0,0,0,0,0,-1.32832032272475,0,0,0,0,0,0.411405959410979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235474321482622,0,0,0,0.857870000628429,0,0,0
0.548231977293779,0.237184893754116,0.485502256638651,9,0,0,0,-0.0200090249437169,0.0193334155143033,0.585348940277395,0,0,0.439846819062078,0.0100407258101971,0,0,0,0,0,0,0,0,0,-1.33481264084003,0,0,0,0,0,0.425552546945421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315219008933128,0,0,0,0.84317731728104,0,0,0
0.548297771099175,0.237196931014699,0.485525116849987,10,0,0,0,-0.020127686984592,0.0194927988428546,0.585387679342413,0,0,0.439807467725362,0.0100859743638965,0,0,0,0,0,0,0,0,-0.000216861197915663,-1.33481415853093,0,0,0,0,0,0.425708495652621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315983475120673,0,0,0,0.843077943274222,0,0,0
0.585666238168865,0.243451092092336,0.49342702885371,11,0,0,0,-0.0852160206225781,0.106481163749559,0.600863656135815,0,0,0.420627901342084,0.0324876859696437,0,0,0,0,0,0,0,0,-0.126060151381693,-1.35023056604934,0,0,0,0,0,0.488136484435609,0,0,0,0.0529536517566582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717142663380621,0,0,0,0.788241928326183,0,0,0
0.630040293879563,0.265969990033908,0.498129991554967,12,0,0,0,-0.122898360211239,0.167407533112938,0.610627972588567,0,0,0.399194069739768,0.0605932080171131,0,0,0,0,0,0,0,0,-0.206598678184066,-1.31401034110064,0,0,0,-0.162795670511048,0,0.57351502984158,0,0,0,0.133970583359542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120091820109825,0,0,0,0.740902833237661,0,0,0
0.656947847562156,0.277777927454165,0.500650591298698,13,0,0,-0.0422484582794707,-0.138204980286796,0.215771580786695,0.620711380955205,0,0,0.395440027194559,0.0742858449740999,0,0,0,0,0,0,0,0,-0.253041530598836,-1.28610389092262,0,0,0,-0.249749618648959,0,0.617353759792197,0,0,0,0.183777116481492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141064141760692,0,0,0,0.720944626791746,0,0,0
0.682660968793402,0.28873859663348,0.499910050811669,14,0,0,-0.0846178316544507,-0.147758013542256,0.250835960740051,0.628863832425271,0,0,0.392753616819794,0.0813563646356802,0,0,0,0,0,0,0,0,-0.291225365977249,-1.25272377178296,0,0,0,-0.311121080824954,0,0.684714654519025,0,0,0,0.227485336409392,0,0,0,0,0,-0.054897071779095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166540411373605,0,0,0,0.709792958638151,0,0,0
