"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.54200748453621,0.236988916085274,0.480593267448929,5,0,0,0,0,0,0.593563182322032,0,0,0.472648537509588,0,0,0,0,0,0,0,0,0,0,-1.3510052464694,0,0,0,0,0,0.393795491957388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890998034680395,0,0,0
0.544383090900991,0.236756002908473,0.481201022810737,6,0,0,0,0,0,0.595689465946683,0,0,0.468401564582645,0,0,0,0,0,0,0,0,0,0,-1.36521341921577,0,0,0,0,0,0.411978135321107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00842938750485956,0,0,0,0.880714865860479,0,0,0
0.544391368251455,0.236758036045038,0.48120426744733,7,0,0,0,-3.38775004474159e-05,0,0.595708395700473,0,0,0.468401356660292,0,0,0,0,0,0,0,0,0,0,-1.36522279569771,0,0,0,0,0,0.412013977981241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844337951677448,0,0,0,0.880689563339376,0,0,0
0.544653047909494,0.236826665075981,0.481265524894949,8,0,0,0,-0.00100996850282879,0,0.596157252710754,0,0,0.468408378435793,0,0,0,0,0,0,0,0,0,0,-1.36567500478124,0,0,0,0,0,0.412732699931504,0,0,0,0.000613005999466419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881422161799717,0,0,0,0.879959414588558,0,0,0
0.54650135637343,0.23672717904552,0.481830998244081,9,0,0,0,-0.00748791981839916,0.00550997385576391,0.596912105449233,0,0,0.46689145495621,0,0,0,0,0,0,0,0,0,0,-1.36868017803441,0,0,0,0,0,0.416304860267978,0,0,0,0.00399533929810782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113315907838027,0,0,0,0.875222773241713,0,0,0
0.548666923841378,0.236775075827814,0.482506914511788,10,0,0,0,-0.0150802771489367,0.011771466891028,0.597285674569469,0,0,0.464593410361204,0.00205130486298227,0,0,0,0,0,0,0,0,0,-1.37200059445824,0,0,0,0,0,0.419848689238945,0,0,0,0.00777329947724165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142707268803345,0,0,0,0.869486299325971,0,0,0
0.588739238785447,0.243632693486965,0.49135817885768,11,0,0,0,-0.0867242575349215,0.107594922140771,0.613239861588786,0,0,0.441564058020579,0.0272314088942173,0,0,0,0,0,0,0,0,-0.13772453350405,-1.38580100236507,0,0,0,0,0,0.488636198848218,0,0,0,0.0650803372356748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595986990199208,0,0,0,0.807304307655878,0,0,0
0.630680867535695,0.265051481446862,0.496039147698812,12,0,0,0,-0.123073190203841,0.166475066126899,0.621621945161934,0,0,0.419008143313477,0.0548948873269172,0,0,0,0,0,0,0,0,-0.214676234321153,-1.34766432174228,0,0,0,-0.157574031779519,0,0.571224333314036,0,0,0,0.142452989615447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107475817467969,0,0,0,0.759834595720113,0,0,0
0.656785360826144,0.276636854957242,0.498718245133224,13,0,0,-0.0415976225333706,-0.138135951310113,0.214144893808652,0.630937017632946,0,0,0.41420798815438,0.0686966900367074,0,0,0,0,0,0,0,0,-0.259952093278739,-1.31831057914249,0,0,0,-0.243472616132157,0,0.614507314406475,0,0,0,0.191016883108176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128829252616977,0,0,0,0.739128822632553,0,0,0
0.684151239453805,0.288417037054956,0.498134105752501,14,0,0,-0.0873654628144026,-0.148453141543992,0.252082920778075,0.639171432752478,0,0,0.410271089992759,0.0766414742029001,0,0,0,0,0,0,0,0,-0.300783179262259,-1.28050004966131,0,0,0,-0.310057317247649,0,0.687356976395144,0,0,0,0.23779346249226,0,0,0,0,0,-0.0592504745257617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157005060052924,0,0,0,0.726087208388836,0,0,0
