"train_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.662018830633537,0.498736738240645,25,0,0,-0.209609897968966,-0.101762724826563,0,0.689421655532861,0.0113836939007642,0,0.507312395431944,0.343294954136687,0,0,0,0,0.124326703539396,-0.028103611122619,-0.192896157702515,-0.155540917734908,-0.269795257908587,-0.588910854657764,0,0.153860034146366,0.00929502155274103,-0.74327072660292,0,0.568636859703384,0,0,0,0.374447165324536,0,-0.105203932023277,0,0,0.127536161751519,-0.219649841317766,0,0,0,0,0.00434115865269599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414011351686067,0,0.145162216684844,0,0,0,0.308176612163746,0.206148154175793,0,0
0.665064358840688,0.499099405128706,26,0,0,-0.211981044074474,-0.0984371516164419,0,0.685162281512805,0.0217163084593275,-0.00401202812495017,0.503879802988586,0.342647370594757,0,0,0,0,0.126624389037468,-0.0321010095498264,-0.204049622912887,-0.165303543134404,-0.270359451108565,-0.581379022653886,0,0.164777188801856,0.0211826844586395,-0.741401215924318,0,0.567762045126155,0,0,0,0.376391233664505,0,-0.115282661696047,0,0,0.130270130317935,-0.2223026659636,0,0,0,0,0.00614129848360353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427283098735455,0,0.144411608330102,0,0,0,0.306842337609429,0.206072427500688,0,0
0.672046415842279,0.499886490497409,27,0,0,-0.217453542242884,-0.09108258286068,0,0.675912904863189,0.0453101044081375,-0.0137540577062988,0.496108823411042,0.34172421868698,0,0,0,0,0.132210122208512,-0.0407568110656967,-0.232197930168528,-0.188153198287622,-0.272326335658568,-0.563273366156829,0,0.189364479593984,0.0485782167240947,-0.737949387794813,0,0.566272193351332,0,0,0,0.379249560785507,0,-0.140105171386468,0,0,0.137311446986433,-0.228153833174786,0,0,0,0,0.00903350140169089,0,0,0,0.00863942936747952,0,0,0,0,0,0,0,0,0,0.0451190856139322,0,0.14220184681011,0,0,0,0.302874184609476,0.205296097681276,0,0
0.67207334017808,0.499891548557614,28,0,0,-0.217472497626105,-0.0910766362998324,0,0.675894880852251,0.0453539002097577,-0.0137761369240105,0.49610157434569,0.341725842512755,0,0,0,0,0.132221990650439,-0.0407682733303337,-0.232271742604357,-0.188192183819834,-0.272328023118415,-0.563224419361742,0,0.189435011938785,0.0486294864733934,-0.737962106014918,0,0.566276769758014,0,0,0,0.3792651772421,0,-0.140185069009855,0,0,0.137336928518791,-0.228165874511911,0,0,0,0,0.00906791595298407,0,0,0,0.00867236626980327,0,0,0,0,0,0,0,0,-0.000141996635223158,0.0451677741596959,0,0.142219737977594,0,0,0,0.302874275804736,0.205321326589747,0,0
0.68735773576691,0.502400733115569,29,0,0,-0.227128649722644,-0.0868181888203641,0,0.66410717074264,0.0712238814587026,-0.0256239244046519,0.491478572884434,0.342189143719421,0,0,0,0,0.138223836102918,-0.0477183771505326,-0.275042476738285,-0.211416185437079,-0.273460231700358,-0.532568899562482,0,0.230696451266875,0.0785063074524509,-0.74553276948988,0,0.567321374542481,0,0,0,0.386296855526738,0,-0.187813555415121,0,0,0.151821531957292,-0.235408697697646,0,0,0,0,0.0296120921380738,0,0,0,0.0273893141634788,0,0,0,0,0,0,0,0,-0.084923927289558,0.06667291263792,0,0.151686409807575,0,0.0179203283225581,0,0.301386596142849,0.216923104562194,0,0
0.692863534834708,0.502814143423496,30,0,0,-0.231378245431163,-0.0855812320339858,0,0.659195726131086,0.0801272712389513,-0.0296134758264079,0.490529168608757,0.341722408591762,0,0,0,0,0.140344073477574,-0.0512248078989715,-0.290329897715756,-0.221062597035136,-0.274436538567571,-0.522217239368472,0,0.246153174776416,0.0905974597140335,-0.746855967068527,0,0.569032981849787,0,0,0,0.388529643032312,0,-0.201604390606531,0,0,0.157287361801372,-0.238299971727061,0,0,0,0,0.0360902052881697,0,0,0,0.0346123657736686,0,0,0,0,0,0,0,0,-0.113362128426209,0.0764841585919522,-0.00906737693162768,0.154604831661322,0,0.026734072060804,0,0.30142090208935,0.221568063950101,0,0
0.704342516650111,0.502396369280109,31,0,0,-0.23951448747808,-0.0815287554342331,0,0.646577628431092,0.100104844738237,-0.0374682676946995,0.48900768280999,0.341508343697347,0,0,0,0,0.145115850183136,-0.057671352618736,-0.323522693585875,-0.243116094446386,-0.276896086699482,-0.502071795239777,0,0.279540801105787,0.115738867626778,-0.753329012278518,0,0.571340422597103,0,0,0,0.392063211699385,0,-0.236377093938644,0,0,0.168681529453491,-0.246419057438508,0,0,0,0,0.0486085687584689,0,0,0,0.0472652512745479,0,0.024412542432937,0,0,0,0,0,0,-0.175058283519693,0.0958567266105163,-0.0295718910214381,0.160818531463995,0,0.0429811464501924,0,0.299842209115285,0.233080712945782,0,0
0.716701121364721,0.50262602539358,32,0,0,-0.247088677795172,-0.0744105809478749,0,0.634693675923242,0.120501968017256,-0.0479516235513414,0.487747788362672,0.340597930503049,0,0,0,0,0.151298728334289,-0.0647939598805251,-0.359476080734612,-0.2691843497928,-0.277622657231347,-0.480425708827683,0,0.317964788165691,0.147630764021808,-0.763219737476645,0,0.572925032451657,0,0,0,0.397148113577999,0,-0.282631565928052,0,0,0.180786016025062,-0.258954246637314,0,0,0,0,0.06361801176172,0,0,0,0.0572559022473917,0,0.0502114976058834,0,0,0,0,0,0,-0.245543344097606,0.117747781023686,-0.0584546533988005,0.170816884607583,0,0.0468945642548781,0,0.298541894223678,0.239339839352411,0,0.0340360058398166
0.717686838370007,0.502700598198852,33,0,0,-0.247656242860766,-0.0738267835059771,0,0.633503681963671,0.122090077253304,-0.0488626329470161,0.487720229531714,0.340290474386021,0,0,0,0,0.151626081383867,-0.0653829964391485,-0.362275515768975,-0.271285884560827,-0.277627125864075,-0.478563874959011,0,0.321000092218849,0.150169993145524,-0.764229499777264,0,0.572462197702005,0.00240194490228723,0,0,0.397327831427707,0,-0.286715834807126,0,0,0.18176914248585,-0.260054237427092,0,0,0,0,0.0647975383451094,0,0,0,0.058198454575537,0,0.0518700164207524,0,0,0,0,0,0,-0.251684432401402,0.119784696642099,-0.0609900467868243,0.171718595809037,0,0.0473064045412988,0,0.298270056107308,0.239858491321986,0,0.0369891079415793
0.718106382051024,0.502738546243004,34,0,0,-0.247908519410036,-0.0736030416503501,0.000589837199020467,0.632908499813522,0.122717591890752,-0.0492781595458175,0.487632832333651,0.340113888927499,0,0,0,0,0.151723161337698,-0.0656926023385411,-0.363544292429748,-0.272180294755022,-0.277657280641942,-0.477772665512227,0,0.322171319302124,0.151239351981418,-0.764584662523612,0,0.572193082264949,0.00334208504185942,0,0,0.397331120811486,0,-0.288277038845484,0,0,0.182201526016691,-0.260531880715314,0,0,0,0,0.0652787568506334,0,0,0,0.0585908584455876,0,0.0525593572780699,0,0,0,0,0,0,-0.254251791898973,0.120731894861584,-0.0620484063689744,0.172082378199377,0,0.0474627876223855,0,0.298135855352196,0.2400599627347,0,0.0382644883708362
0.723786848590013,0.503149309610671,35,0,0,-0.25232136711796,-0.0710345531224529,0.00821948620905132,0.623658360600932,0.130689721834878,-0.0552695801475772,0.486297059557189,0.33739771632193,0,0,0,0.00757390770928885,0.15303451929957,-0.0702932968469723,-0.381782793321579,-0.284467481875234,-0.278552694169373,-0.467087219535321,0,0.337391068560719,0.16661298425752,-0.767915589721557,0,0.567208583550143,0.0154729813574533,0,0,0.397202537200508,0,-0.309631698049129,0,0,0.188505565833163,-0.26716795390728,0,0,0,0,0.0727069902344378,0,0,0,0.0633858230603397,0,0.0605231065547965,0,0,0,0,0,0,-0.288959145663448,0.134313623742443,-0.0765406969976563,0.177119386931106,0,0.0494842822217779,0,0.296435747944228,0.24222543216898,0,0.0555651853250866
0.724627881909532,0.503288227360152,36,0,0,-0.253289797172004,-0.0708689427372974,0.00922798321173094,0.622643434125168,0.131778702217849,-0.0560977754201152,0.486164287111783,0.337059657938273,0,0,0,0.00861478814231875,0.153381148958368,-0.0713281417619851,-0.383562583795481,-0.285950129112522,-0.278319182924598,-0.465617239191442,0,0.339937872436897,0.168666913713127,-0.768239787368266,0,0.567096100275715,0.0171955740526886,0,0,0.397343642456839,0,-0.312446462191958,0,0,0.189074524562551,-0.267833071094768,-0.00331531543152128,0,0,0,0.074111567442609,0,0,0,0.0640819550123602,0,0.0617372793505568,0,0,0,0,0,0,-0.29338085770127,0.135988813964704,-0.0782765503945321,0.178121829988047,0,0.0496030831447882,0,0.296284425553643,0.242491355538285,0,0.057920897099459
0.729730072915996,0.503999801803531,37,0,0,-0.259974080193594,-0.0707052094015818,0.0155207503104593,0.616624332189458,0.138536551611959,-0.0615622630919589,0.485673094219955,0.333837894115324,0.00677866899920984,0,0,0.0146286448610306,0.155386826095645,-0.0784237109551003,-0.394018242443077,-0.294966199546228,-0.277238076036737,-0.456936724335154,0,0.354804681744816,0.180772105501803,-0.771301028939643,0,0.565511587330482,0.0278187952225759,0,0,0.398666955933254,0,-0.330165174125334,0,0,0.192224591988525,-0.272064307814734,-0.0236167898660098,0,0,0,0.0827726586859162,0,0,0,0.0687541553285424,0,0.069309270859782,0,0,0,0,0,0,-0.320589616832109,0.145489810236455,-0.0887320290354737,0.184648015092261,0,0.0504800369530419,0,0.295002834596337,0.244849126987064,0,0.0722020637528393
0.731435912389386,0.504383121443798,38,0,0,-0.262013583960818,-0.0708426589610998,0.0173025101027835,0.614064310469802,0.140655375540873,-0.0633013553344279,0.485023596194719,0.332640543937879,0.00892397547705816,0,0,0.0165532683750483,0.155679243031638,-0.0806130083661326,-0.397022712156032,-0.297694498924939,-0.276715549344332,-0.453822377189156,0,0.358105507379167,0.185461642252576,-0.770714331459283,0,0.565233352865637,0.0316380383626433,0,0,0.399052359938999,0,-0.333417834650598,0,0,0.193254285345584,-0.272938529618959,-0.0298956480016419,0,0,0,0.0855622678773352,0,0,0,0.0703821684149578,0,0.0738643729217676,-0.00698689005847756,0,0,0,0,0,-0.329168361680112,0.147563067370885,-0.091849189205183,0.186802880529737,0,0.05082757838163,0,0.294316347054313,0.2454168148593,0,0.0786730222268596
0.741003236930562,0.506439192434682,39,0,0,-0.271980527617111,-0.0706863956373543,0.0275311762066895,0.593029635731348,0.150795995001426,-0.0711243823701597,0.480031733164227,0.326016420203434,0.0208363786648583,0,0,0.0281622754597134,0.156235661881257,-0.0904937468330186,-0.414522118568737,-0.31444973362894,-0.27031258838075,-0.437373324038491,0,0.374372929016085,0.208677142753829,-0.764769180385838,0,0.558734407964585,0.0498353664678286,0,0,0.401196047677411,0,-0.354029882895121,0,0,0.198019891299577,-0.279037901757132,-0.0677753958495506,0,0.0454329521005268,0,0.098706764346383,0,0,0,0.077131208653322,0,0.0967948562267802,-0.0551119260102065,0,0,0,0,0,-0.3780656971823,0.155634438281715,-0.107419385603791,0.196223574641833,0,0.0534563802593684,0,0.288758713005759,0.248243588729793,0,0.113294649020751
0.745403530225659,0.507317230523774,40,0,0,-0.276690265053334,-0.0703573506345439,0.0316664758458815,0.583886853527844,0.156298745380218,-0.0750588086357607,0.477273143839551,0.322285044009417,0.0261710595435061,0,0,0.0338114202577923,0.156258715601231,-0.0942416796838585,-0.422502297098901,-0.322274130672325,-0.266465328220114,-0.430474842841541,0,0.381614784383641,0.217674788463738,-0.762332266864272,0,0.554969637525288,0.0592744790501527,0,0,0.402639093056922,0,-0.363187768399035,0,0,0.20076602513926,-0.282450612828259,-0.0862194126288449,0,0.0679705519381354,0,0.104717084086505,0,0,0,0.0804329256110657,0,0.106569006828242,-0.074800020371022,0,0,0,0,0,-0.399254418040743,0.16145304152447,-0.112963403148491,0.201045426254266,0,0.0575285695404912,-0.0145420329911409,0.286754265225845,0.249373443051313,0,0.133380058427411
