"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.535322727876401,0.237757455639038,0.481158168913629,5,0,0,0,0,0,0.57859754305204,0,0,0.459131333058339,0,0,0,0,0,0,0,0,0,0,-1.28595530131627,0,0,0,0,0,0.361440624818315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886785800387571,0,0,0
0.540729519366744,0.23737511783577,0.482581469269972,6,0,0,0,0,0,0.58343179428003,0,0,0.450802005401335,0,0,0,0,0,0,0,0,0,0,-1.31719049536081,0,0,0,0,0,0.399858181904884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173518549368965,0,0,0,0.865746658837667,0,0,0
0.542166591666277,0.237495842912811,0.482968530625755,7,0,0,0,0,0,0.583713322553294,0,0,0.447660117542348,0.00332284441038346,0,0,0,0,0,0,0,0,0,-1.32530355065054,0,0,0,0,0,0.408817302087532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219424244439108,0,0,0,0.859847539613074,0,0,0
0.54272747407435,0.237268026783255,0.483156403284164,8,0,0,0,0,0.00245939035656909,0.582841748027952,0,0,0.445932100513033,0.00425549879532792,0,0,0,0,0,0,0,0,0,-1.32825644024005,0,0,0,0,0,0.411356483135573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235629211027168,0,0,0,0.857848298308873,0,0,0
0.548227664344734,0.2371905103727,0.485503876098024,9,0,0,0,-0.0200133935643894,0.0193418867896768,0.585317327107697,0,0,0.439844385799649,0.0100630328614195,0,0,0,0,0,0,0,0,0,-1.33475065208867,0,0,0,0,0,0.425504817253171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315388270090305,0,0,0,0.843153768832411,0,0,0
0.548289029642362,0.237201738547201,0.485525197105968,10,0,0,0,-0.0201240680184445,0.0194905322995977,0.585353463253831,0,0,0.439807690850401,0.0101052378757459,0,0,0,0,0,0,0,0,-0.000202255289740954,-1.33475207361004,0,0,0,0,0,0.425650252119692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316101247709509,0,0,0,0.843061095748008,0,0,0
0.585660245598776,0.243457116695212,0.49342746547235,11,0,0,0,-0.0852166951351137,0.106478221115089,0.600833116966945,0,0,0.420630798565389,0.0325091923036049,0,0,0,0,0,0,0,0,-0.126048635083622,-1.35017229673032,0,0,0,0,0,0.4880753150921,0,0,0,0.0529569971625489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717263927096942,0,0,0,0.788227593033684,0,0,0
0.630035639004977,0.265976190402689,0.498130563409555,12,0,0,0,-0.122903140708894,0.167406452426699,0.61060180409161,0,0,0.399200133732018,0.0606161365158882,0,0,0,0,0,0,0,0,-0.206590451001542,-1.31395920547679,0,0,0,-0.162787894397794,0,0.573446300697175,0,0,0,0.133973697809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120103380233634,0,0,0,0.740892786078544,0,0,0
0.656942443442787,0.277783556842067,0.500651052291079,13,0,0,-0.0422472519027903,-0.138210778180948,0.215767931189399,0.620687170719398,0,0,0.395448090719493,0.0743090979082593,0,0,0,0,0,0,0,0,-0.253031830664798,-1.28605806131297,0,0,0,-0.249732339499556,0,0.617279250093374,0,0,0,0.183776772362902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141074333070044,0,0,0,0.720937615498194,0,0,0
0.682658690495575,0.288745546391826,0.499910552618699,14,0,0,-0.0846216292265023,-0.147766674533789,0.250837373922795,0.628843112780796,0,0,0.392763071932715,0.0813825477512768,0,0,0,0,0,0,0,0,-0.291220415801878,-1.25267880361396,0,0,0,-0.311107337505291,0,0.684638266162707,0,0,0,0.227490768865997,0,0,0,0,0,-0.0549005039091994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166553092745992,0,0,0,0.709787130428343,0,0,0
