"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.544857142216209,0.236750168655902,0.479080073293901,5,0,0,0,0,0,0.604622403614309,0,0,0.49154809186616,0,0,0,0,0,0,0,0,0,0,-1.3912581973618,0,0,0,0,0,0.392495494809052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90259220707228,0,0,0
0.546638439749716,0.236600992450033,0.478914140794311,6,0,0,0,0,0,0.604912661659188,0,0,0.489287659696353,0,0,0,0,0,0,0,0,0,0,-1.40503666035242,0,0,0,0,0,0.402687192987455,0,0,0,0.00919680676172599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898952339247699,0,0,0
0.548035099411905,0.236939160302032,0.479199552011002,7,0,0,0,-0.00562944088708451,0,0.607554382155214,0,0,0.489527939117355,0,0,0,0,0,0,0,0,0,0,-1.40800923995848,0,0,0,0,0,0.40752538322731,0,0,0,0.0128763705409497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896154605804738,0,0,0
0.549042147769672,0.236860379318641,0.479478852030626,8,0,0,0,-0.00944270307040696,0.00312124941575864,0.608085048457623,0,0,0.488808702452741,0,0,0,0,0,0,0,0,0,0,-1.41003189709335,0,0,0,0,0,0.41013406980777,0,0,0,0.0149827389581766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894342791071692,0,0,0
0.552729585778411,0.237379498977007,0.480346387302246,9,0,0,0,-0.0163788807991656,0.0120491569078718,0.610432346997552,0,0,0.487755247918039,0,0,0,0,0,0,0,0,0,-0.0125210148843635,-1.41254395254508,0,0,0,0,0,0.418775827344062,0,0,0,0.0209794544816884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891451814579393,0,0,0
0.559287920838779,0.238353983904514,0.481990477728318,10,0,0,0,-0.0280440695566957,0.0280878453723467,0.613898516782714,0,0,0.484743007284313,0,0,0,0,0,0,0,0,0,-0.0348922373292761,-1.41465802057238,0,0,0,0,0,0.431323905770889,0,0,0,0.0305379402040387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00761172924623829,0,0,0,0.881391382797808,0,0,0
0.59170253763481,0.243715020827222,0.489126731107525,11,0,0,0,-0.088314804277136,0.108775420746978,0.62635277399468,0,0,0.463653747176113,0.0216470517507192,0,0,0,0,0,0,0,0,-0.150054306591003,-1.42343893972773,0,0,0,0,0,0.489266777082683,0,0,0,0.0778742377816633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467919239544146,0,0,0,0.827446118108613,0,0,0
0.631189403130805,0.264011395219859,0.493787885586062,12,0,0,0,-0.123250487080413,0.165485941824451,0.633344242839915,0,0,0.440044293214397,0.0488022428472571,0,0,0,0,0,0,0,0,-0.223269660360758,-1.38349911118759,0,0,0,-0.152038728171259,0,0.568906430803145,0,0,0,0.151458298339967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940548562351051,0,0,0,0.779961680695781,0,0,0
0.656475154891219,0.275362717517074,0.496627786462432,13,0,0,-0.0409079348924135,-0.138052704529212,0.212420484365994,0.641860816622745,0,0,0.434167403103916,0.0627084638323577,0,0,0,0,0,0,0,0,-0.267323426672011,-1.3526636386793,0,0,0,-0.236821641366066,0,0.611604261138595,0,0,0,0.198723742959122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115791166132562,0,0,0,0.758493007983706,0,0,0
0.685540294285105,0.288002499055385,0.496246233080353,14,0,0,-0.0902578178215212,-0.149171541539041,0.253395957111159,0.650079418347219,0,0,0.428733201890931,0.0716228176520895,0,0,0,0,0,0,0,0,-0.310873699892231,-1.30987593339213,0,0,0,-0.308958021482306,0,0.690273363702288,0,0,0,0.248658824246639,0,0,0,0,0,-0.0638366687739908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146924887927278,0,0,0,0.743285212023621,0,0,0
0.696343618033559,0.291091309509183,0.49497512569513,15,0,0,-0.102812032722367,-0.151598745969703,0.267057936183858,0.653905495906242,0,0,0.429082820026676,0.0739618077509044,0,0,0,0,0,0,0,-0.0326352664171059,-0.321457923689123,-1.29326696912377,0,0,0,-0.326993102092587,0,0.722805818818679,0,0,0,0.26329154654663,0,0,0,0,0,-0.0803831105778576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160387964408785,0,0,0,0.738653760950739,0,0,0
