"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.336315875526416,0.243910202195518,0.333941004467977,5,0,0,0,0,0,0,0,0,0.363008835057911,0.473042134110946,0,0,0,0,0,0,0,0,0,-0.2899278615276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273304764912942,0.180572127445801,0,0
0.385110014543094,0.265528597724023,0.391023277838785,6,0,0,0,0,0,0.0991813015766705,0,0,0.336744156544478,0.476534980024262,0,0,0,0,0,0,0,0,0,-0.431388097933824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282476005591246,0.236451654197167,0,0
0.441664650870265,0.28202855571138,0.42080801515397,7,0,0,0,0,0,0.210818671563623,0,0,0.333382911441905,0.494310949504552,0,0,0,0,0,0,0,0,-0.122387900095424,-0.497443684897521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28974691575996,0.291572136722905,0,0
0.524760899047964,0.307064556963165,0.45571040944224,8,0,0,0,0,0,0.350181424156207,0,0,0.330558601849514,0.492491935309915,0,0,0,0,0,0,0,0,-0.322725633883431,-0.610519734252867,0,0,0,0,0,0.143131748926926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280826520254162,0.336055137639575,0,0
0.533034295870297,0.309108200269116,0.458357284336803,9,0,0,0,0,0,0.364563593846249,0,0,0.330304120800529,0.492587081725042,0,0,0,0,0,0,0,0,-0.3451802716462,-0.624183226975507,0,0,0,0,0,0.155321774630192,0,0,0,0,0,0,0,0,0.00815071835138607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280287123481562,0.338149085786748,0,0
0.56146194471193,0.322280315230584,0.471504261874357,10,0,0,0,0,0,0.406086442717861,0,0,0.330025080977445,0.493305625780016,0,0,0,0,0,0,0,0,-0.379445143364886,-0.630038794834884,0,0,0,-0.0767310944614476,0,0.194483352250686,0,0,0,0,0,0,0,0,0.0318213382573506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279518225540009,0.35097496713785,0,0
0.572907868734578,0.327566941002754,0.476003740090339,11,0,0,-0.012218903521366,0,0,0.425434602743938,0,0,0.332054379087404,0.494404170891058,0,0,0,0,0,0,0,0,-0.391596088125629,-0.629279237564748,0,0,0,-0.103614871379678,0,0.209371592679107,0,0,0,0,0,0,0,0,0.0414664531460888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279587430922075,0.354390471121752,0,0
0.650917553189919,0.360188536994986,0.502959037814102,12,0,0,-0.0974150881881807,0,0,0.580645291488249,0,0,0.350184579275291,0.501925291423501,0,0,0,0,0,0,0,0,-0.485935902171709,-0.632408547195355,0,0,0,-0.333631310968239,0,0.307692114223349,0,0,0,0,0,0,0,0,0.117942359268114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268059520887577,0.339070325802651,0.0838713661547518,0
0.657185595054325,0.363491933663624,0.504263020944503,13,0,0,-0.106078432260581,0,0,0.594786582245404,0,0,0.351501850887621,0.501990380747614,0,0,0,0,0,0,0,0,-0.495401167195582,-0.634396386950607,0,0,0,-0.356409431474159,0,0.311853262609165,0,0,0,0.0130052559365135,0,0,0,0,0.12473104341075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266772015865334,0.33673621633634,0.0909088098421871,0
0.657872901620342,0.363735853275477,0.504238839343941,14,0,0,-0.106697690041814,0,0,0.596073298277788,0,0,0.351627993815412,0.50206403896438,0,0,0,0,0,0,0,-0.00176997940779062,-0.495841978001552,-0.634304609089622,0,0,0,-0.357862526671504,0,0.312329749384939,0,0,0,0.0140724703201998,0,0,0,0,0.12543453129978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266747325833813,0.336528657216022,0.0915987180999481,0
