"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.313994975640138,0.265803233204499,0.302835529437062,5,0,0,0,0,0,0.744822227015861,0,-0.698526572660242,0.403986347652402,0,0,0,0,0.488200351441527,0,0,0,0,0,0,0,0,0,0,0.0615176465504525,0,0,0,0,0,0,0
0.337363413635742,0.283797750821878,0.318547093852101,6,0,0,0,0,0,0.790890949882004,0,-0.811857806315007,0.433519261573101,0,0,0,0,0.528187667758525,0,0,0,0,0,0,0,0,0,-0.0377669010372104,0.097026828138588,0,0,0,0,0,0,0
0.407766082202161,0.330628555856541,0.364136302757832,7,0,0,0,0,0,0.959541151605178,0,-1.16440881786505,0.544264644713653,0,0,0,0,0.660714136233193,0,0,0,0,0,-0.130319873319492,0,0,0,-0.109263778880303,0.239472537512822,0,0,0,0,0,0,0
0.412506145537992,0.334658832540936,0.366728780404666,8,0,0,0,0,0,0.969722900015657,0,-1.19310433233703,0.551785696779035,0.00988073144269784,0,0,0,0.667932084093227,0,0,0,0,0,-0.140522569241216,0,0,0,-0.115300714028114,0.249606203275744,0,0,0,0,0,0,0
0.41312256932632,0.335295046252322,0.367107883294132,9,0,0,0,0,0,0.970873290630708,0,-1.19663404196754,0.552545812925947,0.0111338576739546,0,0,0,0.668634120979716,0,0,0,0,0,-0.141860665048469,0,0,0,-0.116217951595019,0.250716534326674,0,0,0,0.000809042074027677,0,0,0
0.44110282438981,0.358568006412333,0.38505836090812,10,0,0,0,0,0,0.987571920703822,0.123309137092058,-1.38350978086961,0.583627906016401,0.045653487326287,0,0,0,0.673653464094916,0,0,0,0,0,-0.20805703029118,0,0,0,-0.152938695591994,0.29428475246045,0,0,0,0.0364048390588461,0,0,0
0.463785234954212,0.384500290827711,0.404549081154914,11,0,0,0,0,0,0.978128390732344,0.220239108299256,-1.41225161856884,0.61591223446266,0.0799115677324608,0,0,0,0.696689382975309,0,-0.160435195419374,0,0,0,-0.241578182670578,0,0,0,-0.161774403852935,0.316187246705571,0,0,0,0.0689714696041322,0,0,0
0.467244697020112,0.388112822160447,0.407497962338602,12,0,0,0,0,0,0.975712967657726,0.234536923719008,-1.41931015535946,0.620118448989321,0.0845931234832705,0,0,0.00711960726713528,0.70086421484241,0,-0.187373481701573,0,0,0,-0.247332835041468,0,0,0,-0.162751205936889,0.320008589742426,0,0,0,0.0738138023380952,0,0,0
0.468389470363909,0.389115104839299,0.408198659959166,13,0,0,0,0,0,0.978452128676858,0.236929652715859,-1.42274506355577,0.621158142695145,0.0859205610643586,0,0,0.00804813838057091,0.702731214348899,0,-0.192889711784618,0,0,0,-0.248052256340968,0,-0.00626762351900121,0,-0.161842875859731,0.323448985898276,0,0,0,0.0751087072801201,0,0,0
0.496186524129048,0.417544274545226,0.425865900731546,14,0,0,0,0,0,1.01996562066773,0.287934548062917,-1.49636088189837,0.628220010960103,0.121799984682716,0,0,0.0421495119900219,0.736141694164956,0,-0.310244777276499,0,0,0,-0.267920992709209,0,-0.16892517631287,0,-0.153562547587978,0.381409613119758,0,0,0,0.0973045776535694,0.0820888144831529,0,0
0.518406799721555,0.446393689511577,0.440800616443071,15,0,0,0,-0.0312003759892873,0,1.06043384696362,0.341724832776286,-1.55409902373584,0.633789227934471,0.159823149862201,0,0,0.0802441611466709,0.768849232315053,0,-0.410050662461344,0,0,0,-0.2873211103023,0,-0.318170577627359,0,-0.151161554295551,0.431961918719385,0,0,0,0.115910290271811,0.159266644422188,0,0
0.54242477459085,0.471386231008417,0.453033560112938,16,0,0,0,-0.0720650383968611,0,1.11529949418002,0.410032449253244,-1.63314364398508,0.639014537603748,0.207662022241595,0,0,0.122234383366115,0.806369472526039,0,-0.533834292060163,0.0751277512610809,0,0,-0.329675339424405,0,-0.530157207627051,0,-0.15539563148221,0.486661494490009,0,0,0,0.134340412978091,0.257529135075829,0,0
0.559258795294467,0.489150958852756,0.466406117279341,17,0,0,0,-0.0874233598381722,0,1.14554485263381,0.46348286299661,-1.67515949873254,0.640856766650192,0.239416342518303,0,0,0.151224995310225,0.82065396567643,0,-0.660884090157921,0.099267081982928,0,0,-0.36063556687173,0,-0.682157146109069,0,-0.193073450545007,0.533584722375411,0,0,0,0.150543848909756,0.297755659885904,0,0.117002013314877
0.561287365814952,0.491767098027461,0.467611079859321,18,0,0,0,-0.0896614753895621,0,1.14815655788613,0.468399878024277,-1.6780344629127,0.641889400631455,0.243235005122607,0,0,0.15451067296342,0.821544717861313,0,-0.676812649297576,0.10138559811316,0,0,-0.364987370262436,0,-0.704095572859152,0.0112135485469965,-0.199264087406286,0.537817309072047,0,0,0,0.151823708533414,0.301727683523464,0,0.131151537849431
0.566875053497159,0.500674219969551,0.470733629612064,19,0,0,0,-0.0967261287199841,0,1.15132950254137,0.476252503620595,-1.69319350831096,0.643749308060365,0.241336395295647,0.0399132998429967,0,0.164165329072043,0.82299673238203,0,-0.723880893451728,0.108427353572737,0,0,-0.376346815398993,0,-0.766185672849224,0.0421170013876018,-0.217333295034006,0.549905991256997,0,0,0,0.151431859183206,0.313140308237379,0,0.168900729311937
0.573085957909645,0.515284184764529,0.474416106272383,20,0,0,-0.0371276940725709,-0.0979150257645551,0,1.1574908219869,0.495146305354771,-1.70528173496491,0.648934284485698,0.238980878659136,0.0815982930863729,0,0.183306201118252,0.82660438080358,0,-0.77622526032939,0.118607537270928,0,0,-0.388932690425837,0,-0.831563382949375,0.0752925808534325,-0.238664410589582,0.562797376486571,0,0,0,0.153128799559038,0.324300817528273,0,0.209521921903264
0.575507572912678,0.521373175301439,0.474114793103073,21,-0.0305153227154359,0,-0.0444894271338239,-0.0924102218937794,0,1.159086622864,0.50656235840175,-1.70381731327081,0.653729660121223,0.242327400976441,0.0942895675162263,0,0.192155838510401,0.82766583511446,0,-0.791812616193261,0.125735061849883,0,0,-0.392085574543577,0,-0.852290226115014,0.0831654884443029,-0.247861230740043,0.565392690261523,0,0,0,0.156037207979245,0.327564303361445,0,0.221569897204847
0.576869783551883,0.524081152894415,0.474096107407399,22,-0.0453162939965298,0,-0.0477360821575054,-0.0904530756357096,0,1.16139253382194,0.512367512276874,-1.70408355165294,0.655356393653395,0.244060469104212,0.100502418306957,0,0.196891264101863,0.828639671300893,0,-0.799882618636909,0.131056124634823,-0.00765746240239385,0,-0.3929508220999,0,-0.861451850830848,0.0878527919402618,-0.251588188488496,0.568379753125029,0,0,0,0.157417199935505,0.329257470808293,0,0.227946342891188
0.584942112966495,0.535555189781092,0.472955681064787,23,-0.125843497829079,0,-0.0624278240286803,-0.0843080060575099,0,1.18547872474344,0.54976726089555,-1.72288475812359,0.671435718742873,0.256926528853919,0.131696484523379,0,0.219349208895357,0.847628467639723,0,-0.849597639303134,0.16318052136122,-0.0421405657055037,0,-0.402846272428348,0,-0.91699827476403,0.117824649671925,-0.267709317931206,0.597489105916469,-0.0489022569101042,0,0,0.168874541137874,0.343667031498228,0,0.270340169201223
0.586753175469574,0.538300584715944,0.472641110738633,24,-0.140232019109925,-0.0113312725637226,-0.0647528406062188,-0.0831025790805481,0,1.19315656346029,0.560724684586915,-1.72750241989107,0.677181318754485,0.259975473911844,0.138517477638493,0,0.224311157421065,0.853080767454758,0,-0.860832980836582,0.170634583205197,-0.0496304252349896,0,-0.4054128801852,0,-0.928595798144122,0.124323698989939,-0.272423474557166,0.604367726084435,-0.0606544838541946,0,0,0.170812687620414,0.347101217141924,0,0.280283817793976
0.598221893488948,0.555081381718294,0.465615326153507,25,-0.239979799097528,-0.082917405848188,-0.0728522993886882,-0.0838971391061457,0,1.2372906390991,0.628191197296252,-1.78093621746337,0.71663435690672,0.280241005768804,0.168179834044788,0.0886426156679298,0.254482655170487,0.887818000298705,0,-0.969676781285442,0.217618271301574,-0.0963612622253108,0,-0.419406734538299,0,-1.01495913936302,0.171241419755785,-0.312158083474352,0.651065724289455,-0.124495103589692,0,0,0.179719627313873,0.378693812110661,0,0.337820806355899
0.609271330981154,0.56955480694485,0.453366990679213,26,-0.366606831111165,-0.176933602903759,-0.0834412551052392,-0.0801053506287746,0,1.29237176948874,0.712711185287767,-1.84381897627605,0.761043017817916,0.298501941584668,0.200686539687589,0.198964166341117,0.294230763806073,0.931636246469355,0,-1.10577704617488,0.286368360072983,-0.167558631739232,0.0534275101731646,-0.439627262413616,0,-1.1382603751303,0.220447215309163,-0.364586556944514,0.710417381618708,-0.202814333009554,0,0,0.193668260065119,0.411469309099567,0,0.403586554615146
0.611927150350477,0.573841264778153,0.44965227144481,27,-0.410604466973019,-0.207627663271984,-0.0894637301250368,-0.0786922879212896,0.0368294499005999,1.30186732302213,0.735794055573102,-1.85879090291393,0.766787286475535,0.296500330519757,0.207327769013052,0.227557495686798,0.304556714484023,0.940433730884105,0,-1.14156465789587,0.306661022560727,-0.191553766398238,0.0700104018622907,-0.447069931396034,0,-1.17373382182846,0.235942288266853,-0.378226325789066,0.727745560615923,-0.225861638763571,0,0,0.197555480152589,0.42045802947711,0,0.427162254781906
0.613232755154679,0.576074275126845,0.44780300427417,28,-0.433726175861833,-0.223201268686105,-0.0922746531817426,-0.0783052147502697,0.0553709277622879,1.30666084590774,0.747146349700275,-1.867016494429,0.769647275624026,0.294775638001697,0.212014611872712,0.243613296445172,0.309838573372245,0.946287888628079,0,-1.16023706303279,0.317341524957307,-0.203600440060456,0.0786927396914912,-0.450171154220085,0,-1.19172213907665,0.245371130480364,-0.38433229528296,0.737003858712208,-0.236826831538647,0,-0.00930393974376729,0.199527397037386,0.4248713137842,0,0.442554297887108
0.621541722406497,0.591371303356212,0.425780457920516,29,-0.6381835409652,-0.358380117534804,-0.112173309584926,-0.0813666538676736,0.215205719563557,1.35771033599771,0.856826828502967,-1.95317516018578,0.806632025424483,0.281635619463564,0.244718729518557,0.380271058173536,0.355406309925832,1.00905756798503,0,-1.3162423025991,0.437447903339148,-0.297268139860769,0.156957664965629,-0.473093370227877,-0.105181056297948,-1.3342094264952,0.317442204352554,-0.431588153311672,0.824677840568876,-0.320073684054528,0,-0.0808142613721623,0.222321334429342,0.462586283752512,0,0.572851750394341
