"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.275121721512531,0.184077906736692,0.252986464017132,5,0,0,0,-0.146096932338474,0,0,0,0,0.32035954473739,0.287574208939966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313183066565003,0.224980112096115,0,0
0.465489428624825,0.240431080191605,0.312904029991412,6,0,0,-0.503431417177992,-0.448509558508115,0,0,0,0,0.738247699162192,0.711368496908959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245513735085407,0.256811044529549,0,0
0.483587834304124,0.2517497958104,0.318466248518011,7,0,0,-0.531804502491895,-0.443801586553959,0,0,0,-0.0894068340129072,0.792268994646326,0.76558397485974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236149870398172,0.271010083154524,0,0
0.494039892601689,0.259999810187558,0.321801578763371,8,0,0,-0.551474335482756,-0.444329328850706,0,0,0,-0.142602686154902,0.81653980370898,0.786249345242877,0,0,0,0.0282684484257442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230700724558293,0.27664802855247,0,0
0.525751337179829,0.279761182209963,0.338921831539277,9,0,0,-0.598444218549428,-0.440842812013275,0,0,0,-0.242240713485302,0.877226222576514,0.849953207713513,0,0,0,0.0928720834342904,0,0,0,0,0,-0.0885418464094932,0,0,0,0,0,0,0,0,0.224429233435141,0.325588843298041,0,0
0.54356479048594,0.294874324302765,0.355192514928169,10,0,0,-0.630832249110998,-0.439975448826894,0,0.0941116773798251,0,-0.300159656780704,0.876063471165578,0.859167107207583,0,0,0,0.114401375966143,0,0,0,0,0,-0.13442101044391,0,0,0,0,0,0,0,0,0.221517362322241,0.340127371121136,0,0
0.572397700570906,0.319564695108516,0.378484703291915,11,0,0,-0.696633686089488,-0.437185700949548,0,0.237770698046324,0,-0.369594447667246,0.873584201663795,0.898367468604974,0,0,0,0.144294145784071,0,0,0,0,0,-0.184521247509928,0,0,0,-0.0775372689866381,0,0,0,0,0.230176148579283,0.381279688524401,0,0
0.577852633870094,0.323556720867681,0.382973327175798,12,0,0,-0.713562888618527,-0.440469325164548,0,0.258645331018635,0,-0.383152188150656,0.870379953827516,0.903199190234478,0,0,0.0203202569236406,0.148438387492907,0,0,0,0,0,-0.194117205199936,0,0,0,-0.0902358660115206,0,0,0,0,0.230612818264737,0.389941535383275,0,0
0.593201785079487,0.331097352872736,0.396416710482896,13,0,0,-0.753401980037479,-0.452575520804618,0,0.314538785154283,0,-0.42454692737522,0.863058658994281,0.905545621646951,0,0,0.0806858998470018,0.15859125560826,0,0,0,0,0,-0.227216296476209,0,0,0,-0.128521305055688,0,0,0,0,0.225371086194913,0.38985927603766,0.0486114462658646,0
0.611885413405204,0.338180934488367,0.411194213751796,14,0,0,-0.812341946697028,-0.471230690278716,0.0716194169283028,0.36898286597232,0,-0.480931719951628,0.842498307321999,0.886409197592498,0,0,0.151091841837943,0.164778841074332,0,0,0,0,0,-0.274815467118952,0,0,0,-0.170995387804163,0,0,0,0,0.211971017626725,0.391292924884735,0.121670798611629,0
