"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.275126308948749,0.184080483461924,0.252990550624342,5,0,0,0,-0.146111516497377,0,0,0,0,0.320368456285685,0.287583200540667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313183973290059,0.224975886380966,0,0
0.46549914427839,0.240436132104245,0.312904518130221,6,0,0,-0.503479653510678,-0.448536469299147,0,0,0,0,0.738299740412886,0.711424400502368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245499888058778,0.256792093835793,0,0
0.483611046636231,0.251764444442771,0.318470319681129,7,0,0,-0.531876579267627,-0.443819563371391,0,0,0,-0.0894913332454374,0.792369327155297,0.765688884036223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236126074218926,0.27100319047401,0,0
0.494041981275106,0.259998415912233,0.32179864730442,8,0,0,-0.55150822609639,-0.444343592152832,0,0,0,-0.142588463680646,0.816594129805224,0.786314724386866,0,0,0,0.0282145512646512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230686635173958,0.276630241299169,0,0
0.52576607111452,0.279768083350783,0.338925221889696,9,0,0,-0.598500039435169,-0.440849135993694,0,0,0,-0.242280771303778,0.877309690810742,0.850049517449761,0,0,0,0.0928486356682719,0,0,0,0,0,-0.0885830965191807,0,0,0,0,0,0,0,0,0.224409302780734,0.325595896542313,0,0
0.543564327681918,0.294868934158164,0.355182802472918,10,0,0,-0.630862554170453,-0.439978855458156,0,0.0940476209127123,0,-0.300156355596312,0.876141747432201,0.859251612663473,0,0,0,0.11435940772907,0,0,0,0,0,-0.13442360146199,0,0,0,0,0,0,0,0,0.221499283722543,0.340121694226912,0,0
0.572405786838236,0.31956692527714,0.378483199682009,11,0,0,-0.696688518430913,-0.437182556329612,0,0.237772466783003,0,-0.36961763312027,0.873651150632625,0.898460707518895,0,0,0,0.144259022971901,0,0,0,0,0,-0.184538573313016,0,0,0,-0.0775624236223185,0,0,0,0,0.23015984679565,0.381286510114056,0,0
0.577868700769652,0.323564832744818,0.382978608081845,12,0,0,-0.713645198994201,-0.440470576833365,0,0.258682250582683,0,-0.383197004678215,0.870439985561027,0.903299101966911,0,0,0.0203531657591082,0.148409321558251,0,0,0,0,0,-0.194149265572535,0,0,0,-0.0902806516234468,0,0,0,0,0.230596885666027,0.389961986607755,0,0
0.593220112213471,0.331106355703103,0.396424684384817,13,0,0,-0.753497568872782,-0.452579377476441,0,0.314598719221134,0,-0.424605790276858,0.863112619632971,0.905642096614264,0,0,0.0807400634448404,0.158564422559564,0,0,0,0,0,-0.227257636620859,0,0,0,-0.128576057535226,0,0,0,0,0.22535254174568,0.389875975527517,0.0486299920361962,0
0.611885982674232,0.338182134174542,0.411188820526928,14,0,0,-0.812388818032088,-0.471217292835185,0.0715662997346688,0.368999250484914,0,-0.480943727717216,0.842564398440427,0.886511838218274,0,0,0.151088365907237,0.164745465857434,0,0,0,0,0,-0.274815535827938,0,0,0,-0.171009437502545,0,0,0,0,0.211961582336594,0.39130401081843,0.121633600116992,0
0.614656485644138,0.338688930745353,0.412193688438736,15,0,0,-0.818848957733189,-0.473024817566167,0.0799556070057375,0.375687148051619,0,-0.488468410030491,0.841515959900956,0.886235723412514,0,0,0.158660767914274,0.165673002125027,0,0,0,0,0,-0.279019021353733,-0.0118740026719673,0,0,-0.17464357472113,0,0,0,0,0.212819394347068,0.394324130130705,0.131007051188775,0
0.619178017289018,0.340247449171441,0.414230550441724,16,0,0,-0.826852159225229,-0.475144235877885,0.0892411180170028,0.386938503506854,0,-0.500424666286447,0.840113432460707,0.88814543398864,0,0,0.168549143174197,0.167270844329976,0,0,0,0,0,-0.284994509132543,-0.0222588309436493,-0.0159476895306403,0,-0.177970844883971,0,0,0,0,0.21589152335241,0.402602963908079,0.144839973142498,0
0.655236113853252,0.349858959183534,0.424960069887379,17,0,0,-0.886299947214464,-0.491727832734525,0.172250186492533,0.469634228749726,0,-0.580844608241474,0.832865315146022,0.885713875530821,0,0,0.236495278136948,0.178558511856566,0,0,0,0,0,-0.345882307380612,-0.0995404529332478,-0.171227372420121,0.115764112010517,-0.217325595057635,0,0,0,0,0.226019879217684,0.443852780688074,0.231693948153186,0
0.688898258789486,0.356913020336551,0.427482196397172,18,0,-0.0955648163035832,-0.940596017111111,-0.494387174269753,0.286909077787294,0.57401362193833,0,-0.655086164666088,0.828876119771314,0.886196185318128,0,0,0.321301006705616,0.189574168145992,0,0,0,0,0,-0.413138536741756,-0.184614920060147,-0.335136581280762,0.240599727757503,-0.268101507208506,0,0,0,0,0.237297437536356,0.487529018168735,0.334329354512437,0
0.699997546722713,0.356603002702304,0.42667296997175,19,0,-0.13213717592436,-0.958730419380147,-0.493090916616589,0.340784311263043,0.610243781897749,0,-0.681690874559278,0.826972655086062,0.880641758070514,0,0,0.355891092332767,0.193163378936208,0,0,-0.032302525979326,0,0,-0.431989775822126,-0.214239633968937,-0.389600807254593,0.287855961049976,-0.286704957704094,0,0,0,0,0.242799212825837,0.505673409362882,0.376461526384414,0
0.702868774534588,0.3570461166676,0.426698773489362,20,0,-0.143517164381895,-0.965345543540968,-0.493309014995751,0.354269165362822,0.619782190782557,0.0101645290931907,-0.690230258644398,0.826546859092676,0.877983910553655,0,0,0.364508385524902,0.193548366231034,0,0,-0.0405538793684778,0,0,-0.437582215955744,-0.222056207712316,-0.403908725810088,0.299676831688292,-0.292135151667327,0,0,0,0,0.244100798344582,0.510397293974357,0.387659831428898,0
0.703871167402417,0.35731983507025,0.426754970168555,21,0,-0.147613145907383,-0.967622868890747,-0.493453512803578,0.358577677043625,0.622598963359103,0.0134462995323719,-0.693571748833965,0.826314797280233,0.876301745829789,0.00290987062800805,0,0.367715081762245,0.193447737528593,0,0,-0.0432402276131253,0,0,-0.439484409038327,-0.224491327285693,-0.409287468681203,0.303917821184061,-0.294347230870486,0,0,0,0,0.24436255195424,0.512372912219238,0.391146481603,0
0.71641943727769,0.365437174573715,0.431483488527456,22,0,-0.191277179919933,-0.981968400031792,-0.471204593747319,0.40699847763281,0.658329074284097,0.0602354192298827,-0.72392114779463,0.820529248855123,0.84992035651306,0.0535078562704484,0,0.405404752652703,0.194845093729658,0,-0.076176805080889,-0.0765054373247403,0,0,-0.453080271937881,-0.25236305120054,-0.486943579511809,0.360351020605102,-0.309295400830686,0,0,0,0,0.24669935046449,0.537632211936583,0.428283005206263,0
0.717290052253418,0.366044353276776,0.431843431210486,23,0,-0.194441660425397,-0.982900718855628,-0.469585058413833,0.410254347942834,0.660901007628019,0.063570874840923,-0.726255462280802,0.819962551575427,0.847992749772194,0.0577096818360412,0,0.408278625866558,0.1949283568958,0,-0.0813806037750789,-0.0788001584884508,0,0,-0.453877017803262,-0.254351608008236,-0.492567672044238,0.36505075698726,-0.310141788580479,0,0,0,-0.00268795827712768,0.246925505481601,0.5395795901079,0.431835658017976,0
0.723332822730886,0.368296271697457,0.433926316950069,24,0,-0.215532266367164,-0.998161806761795,-0.467331730865574,0.429622559083105,0.680483815755044,0.0843537522316792,-0.743866603980979,0.824379746202574,0.847511199532224,0.0823173514140346,0,0.425770118262953,0.198422460158668,0,-0.109212081892248,-0.0913938734249127,0,0,-0.460106637301663,-0.263151471577498,-0.523240649101344,0.39947865228915,-0.316429196143581,0,-0.0424642585309932,0,-0.0207801575433454,0.254264400317943,0.56608269877137,0.458983979472353,0
0.732666374700993,0.368169810434496,0.436512172073725,25,0,-0.249525809761231,-1.02333780291467,-0.467390953513352,0.463855564770989,0.707889165915343,0.111217140553204,-0.770767501353289,0.834406994824876,0.846400670847863,0.121004372271745,0,0.458228360269014,0.20453183872904,0,-0.147756583252573,-0.122203577082644,0.044912179752374,0,-0.482965743260127,-0.278345655301531,-0.578674333866669,0.453190212134999,-0.329057753172089,0,-0.120787716057904,0,-0.0587500463783768,0.266425801381671,0.602842820169545,0.514658354293792,0
0.737678731333112,0.367432364684596,0.437488678555025,26,0,-0.273019118058487,-1.03869884490297,-0.466595967344875,0.48878020560179,0.724195878115377,0.127512356085688,-0.787803525703672,0.840285841986919,0.843663652787947,0.145474944199924,0,0.478243141318203,0.207767987560073,0,-0.171048149009813,-0.141178175695745,0.0724601972991634,0,-0.497997395060353,-0.288897365928658,-0.612509601505244,0.482827574442017,-0.336370619892944,0,-0.17392080412913,0.0187838778622878,-0.0851547134658111,0.273317803075363,0.62295417445477,0.546926645908186,0
0.743350018049681,0.367151477385541,0.439534712350264,27,0,-0.306173911373549,-1.05420151671527,-0.463763359604355,0.524648335352181,0.747687323934868,0.149868896695208,-0.813835833483818,0.845934983516705,0.837846435475371,0.18060918956916,0,0.501708300307577,0.214253083840677,0,-0.210555638363617,-0.167600737011411,0.105921599696619,0,-0.51617973116807,-0.301612210323851,-0.656923271086408,0.522958847250995,-0.351412994784658,0,-0.24153317357779,0.0367720486559817,-0.123869609022536,0.283094557598368,0.6473719527685,0.575237734701832,0.0337486971512919
0.748981840449457,0.362149638109998,0.440689425326302,28,0,-0.351096140516566,-1.07045738451364,-0.460201453847086,0.577009791094849,0.772448159497333,0.177568175188407,-0.841134043199389,0.85513783074628,0.82968290917739,0.223275368439803,0,0.532817929936946,0.217328667199217,0,-0.261227766749018,-0.200506415503341,0.155027108061394,0,-0.541143722055241,-0.31505808257032,-0.702674989140048,0.577792331561202,-0.372349786303186,-0.0397219760542953,-0.320293025717315,0.0660965406552487,-0.172851275772384,0.29680192438234,0.67855444239076,0.616457665272543,0.0727172183381123
