"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.540377048148743,0.0987162392956077,0.386457351015623,5,0,0,0,-1.43422159097153,0,0,0,0,0,1.32334870495591,0.1361499801684,0,0,0.275034836137088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699688069710131,0,0,0
0.540952685512119,0.0986751869980738,0.386508867522503,6,0,0,0,-1.43677198230169,0,0,0,0,0,1.32399806352644,0.138291596210198,0,0,0.276271365815103,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025809153646665,0.700791872114624,0,0,0
0.554910590473667,0.100294971082641,0.387798457724789,7,0,0,-0.0479468582579981,-1.46426851989751,0,0,0,0,0,1.34769251201503,0.181798714640995,0,0,0.308254694609013,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463818213539101,0.720851278244381,0,0,0
0.555109154577997,0.100313850158017,0.387819448977982,8,0,0,-0.0485924347567966,-1.46455345175675,0,0,0,0,0,1.34786311016421,0.182391845283755,0,0,0.308649705159352,0,0,0,0,0,0,0,0,0,0,0.000364559692557339,0,0,-0.0470643575251623,0.720941023738843,0,0,0
0.573141758625431,0.106711300885552,0.389892542357956,9,0,0,-0.080156465230042,-1.45502385305137,0,0,0,-0.0714611949290857,0,1.35439027352685,0.245470452348165,0,0,0.34286464663729,0,0,0,0,0,0,0,0,0,0,0.0268323845211966,0,0,-0.0860923090538013,0.72317606523079,0,0,0
0.622792312395825,0.133213628416868,0.407244033726252,10,0,0,-0.185116511066862,-1.4056707348098,0,0.209493501053009,0,-0.28511989367856,0,1.28099045937946,0.37343903264878,0,0,0.389067046308056,0,0,0,0,0,0,0,0,0,0,0.0832412848609027,0,0,-0.175328354128885,0.715004169433904,0,0,0
0.684779400408685,0.164524854508416,0.435232197392704,11,0,0,-0.284912519866843,-1.23657159568194,0,0.453165998428769,0,-0.497186470935825,0,1.17999468022323,0.577103892260906,0,0,0.469942933185116,0,-0.245221965683383,0,0,0,0,0,0,0,0,0.142149902912807,0,0,-0.232074896906722,0.673610042063886,0,0,0
0.72285873996775,0.176155213532489,0.450641080662412,12,0,0,-0.357504081213312,-1.16215795944852,0,0.621661324230301,0,-0.622719266133334,0,1.14634842444774,0.675207343174058,0,0,0.526653126742667,0,-0.374386769996247,0,-0.119548101231959,0,0,0,0,0,0,0.216848095711848,0,0,-0.222435319548203,0.67203318326496,0,0,0
0.72992857880816,0.177506206984949,0.452419249127241,13,0,-0.0351372242198419,-0.364258489930176,-1.14351634579065,0,0.659615107465264,0,-0.637782105784746,0,1.15077269232807,0.687330149468342,0,0,0.534110927315984,0,-0.393310559873416,0,-0.135175248104131,0,0,0,0,0,0,0.229754983647655,0,0,-0.224088553087494,0.67168466656514,0,0,0
0.733276628953239,0.178308116542253,0.453141878500829,14,0,-0.0527370694795119,-0.367526809170224,-1.1345245864098,0,0.676773482493131,0,-0.645209878703978,0.00294460957000819,1.15283999480994,0.692901049914339,0,0,0.537344192837502,0,-0.402675566679949,0,-0.142526503330618,0,0,0,0,0,0,0.235766008434777,0,0,-0.224886793556939,0.671517869271323,0,0,0
