"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.275124657675884,0.18407955594557,0.252989079634859,5,0,0,0,-0.146106266828017,0,0,0,0,0.320365248480625,0.287579963852608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313183646947251,0.224977407547532,0,0
0.46549564721034,0.240434313665208,0.31290434251529,6,0,0,-0.503462290207412,-0.448526782698164,0,0,0,0,0.73828100762542,0.711404277201351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245504872422579,0.256798915656226,0,0
0.483602691575525,0.251759171519869,0.318468854503536,7,0,0,-0.531850634266634,-0.443813093690217,0,0,0,-0.0894609146336179,0.792333210687451,0.765651119805178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236134640313368,0.271005671784472,0,0
0.494041229671721,0.259998917915857,0.321799702599254,8,0,0,-0.551496026897702,-0.444338458021086,0,0,0,-0.142593583747795,0.816574574679919,0.786291189975488,0,0,0,0.0282339529696943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230691706730751,0.276636644310731,0,0
0.525760767896709,0.279765599413374,0.338924001720064,9,0,0,-0.59847994619023,-0.440846860433932,0,0,0,-0.242266351607242,0.877279645546273,0.850014849092016,0,0,0,0.0928570767299456,0,0,0,0,0,-0.0885682480875223,0,0,0,0,0,0,0,0,0.224416477264791,0.325593357685901,0,0
0.543564494675572,0.294870874716715,0.355186298929263,10,0,0,-0.630851646056641,-0.439977629360699,0,0.0940706816542165,0,-0.300157544634997,0.876113570064563,0.859221192788881,0,0,0,0.114374515440304,0,0,0,0,0,-0.134422668989164,0,0,0,0,0,0,0,0,0.221505791378641,0.340123737714895,0,0
0.572402876409229,0.319566122738001,0.378483741091355,11,0,0,-0.696668781012226,-0.437183688882373,0,0.237771830727076,0,-0.369609287447833,0.873627051688379,0.898427144319354,0,0,0,0.144271666734683,0,0,0,0,0,-0.184532336881484,0,0,0,-0.0775533687717705,0,0,0,0,0.230165714874551,0.381284054651644,0,0
0.577862917853295,0.323561913173546,0.382976707435113,12,0,0,-0.713615570328017,-0.440470127189102,0,0.258668960806822,0,-0.383180872614959,0.870418377242951,0.903263137198989,0,0,0.0203413196264523,0.148419785264345,0,0,0,0,0,-0.194137725447173,0,0,0,-0.0902645305788529,0,0,0,0,0.230602620961545,0.389954625056999,0,0
0.593213515575739,0.331103115368537,0.396421814186771,13,0,0,-0.753463159743377,-0.45257798998667,0,0.314577143625255,0,-0.424584601250396,0.863093197099326,0.90560736929612,0,0,0.0807205652448718,0.158574082375678,0,0,0,0,0,-0.227242755642151,0,0,0,-0.128556348318802,0,0,0,0,0.225359217338559,0.389869964789875,0.0486233151717119,0
0.611885778116422,0.338181702424966,0.411190762062548,14,0,0,-0.812371946739106,-0.471222116197317,0.0715854225562343,0.368993352634768,0,-0.480939406006399,0.842540607960057,0.886474889396001,0,0,0.151089617560061,0.164757480410584,0,0,0,0,0,-0.274815511706532,0,0,0,-0.171004379719721,0,0,0,0,0.211964978271091,0.391300019980305,0.121646991599973,0
0.614656827246763,0.338688633428049,0.412195798283274,15,0,0,-0.818833321382333,-0.473030103772001,0.07997604093624,0.375682435821947,0,-0.48846542621163,0.841492195083507,0.886199094494423,0,0,0.15866342719232,0.165685285902893,0,0,0,0,0,-0.279019849738857,-0.011876288561958,0,0,-0.174639397454058,0,0,0,0,0.212823043631934,0.394320836125984,0.13102202793159,0
0.619174426784128,0.340245827353815,0.414230836954425,16,0,0,-0.826829524101231,-0.475147885787005,0.0892531166338619,0.386923504419123,0,-0.500410832107608,0.840091324134438,0.888107541007283,0,0,0.168542991869341,0.1672818647375,0,0,0,0,0,-0.28499007368887,-0.0222520677841186,-0.0159333894798631,0,-0.177963963063767,0,0,0,0,0.215892566465993,0.402592362973411,0.144842463771514,0
0.655230989023794,0.349857371886656,0.424959849656928,17,0,0,-0.886273237053952,-0.491731693921044,0.172253258727721,0.469610770638318,0,-0.580823577348567,0.832846372614758,0.885680384368089,0,0,0.236484225453052,0.178569689033911,0,0,0,0,0,-0.345872951374139,-0.0995300261641472,-0.171198737235551,0.11575301775223,-0.217317395710923,0,0,0,0,0.226021339274119,0.443840018305154,0.231688542640973,0
0.688896314388873,0.356912560645279,0.427482237737349,18,0,-0.0955706708552941,-0.940572854718919,-0.494392806527064,0.286915066117421,0.573993751639899,0,-0.655068575688425,0.828860203823042,0.886167798217639,0,0,0.321295376851656,0.1895875921463,0,0,0,0,0,-0.413132721769178,-0.184611819414647,-0.335115285473315,0.240593683146802,-0.268098008795721,0,0,0,0,0.2373009679217,0.487520149357089,0.334328154021012,0
