"X3111.11111","X3211.112","X1221.1111","X3231.1121","X2331.1211","X3331.12221","X1222.11111"
0.194567972087409,0.0099102624069424,0.115040042311005,0.0170965536779154,0.00323839029757382,0.111726691790285,0.129450114971428
0.0279444634207848,0.0243221666253791,-0.00674975237256792,0.0352852391575442,0.0379945019419054,0.00331447040374174,-0.0129352866300086
-0.0232525781635264,-0.0155944083699845,0.0072517088781371,-0.00294525177338461,-0.005716142033715,-0.0599423999256424,-0.00505588621823599
0.0346218892753766,0.0124306419545761,0.0357456422067969,0.0261517139066669,0.0157192066637355,0.0408467522677004,0.0227878405772258
0.097860244372651,0.0439907446335202,0.0803228809189759,0.0743202441993395,0.0703686588139935,0.0688135212184825,0.0856382946068698
-0.0188844085572448,0.00276380520496219,0.00014498846401768,0.0248230774501419,0.0227859403327066,-0.00479777068368031,0.00155879660183874
0.0637704151021383,0.0395458448303966,0.0817201326534081,0.00361800507879134,0.0112106679254676,0.108722318858752,0.0918061505865226
0.0530682239615755,-0.0699875165232662,0.0273327642234166,-0.0597159364882614,-0.0640984819504423,0.0254481950273234,0.0327688760402898
0.0381473585699438,-0.0102135362827025,0.000175437838680069,-0.0217216861334809,-0.0131110067012294,-0.019591259195964,-0.00451267200730447
-0.100301172080239,-0.0410108626216154,-0.119855198042222,-0.0528160375248396,-0.0515509443168734,-0.124973042696124,-0.126992582773901
0.007736402081663,0.0379847730666386,0.0298536008444353,0.0297405502921218,0.0181373289380724,0.0272622797540014,0.019908575882841
-0.0174439972157673,0.0211790691888714,-0.0109721785198834,-0.00445962783141365,0.0024561294023261,-0.00010492329708966,-0.00271541952920608
0.0339471147100654,-0.00938786404863067,0.0161133554156852,-0.0344622915511882,-0.0414574845213159,-0.0330105206300474,0.0234139159154547
-0.151108457220163,-0.0599744534277787,-0.15142175609239,-0.0438541468884105,-0.0415218059087108,-0.152234719437699,-0.161010265652563
-0.108018829760879,-0.043419918495372,-0.130112236686854,-0.0187266699367126,-0.0363537005064506,-0.139422923198593,-0.144286152669331
0.0209838485350748,0.0274642351442718,0.0258503763796826,0.0248436595736334,0.0265064446391109,0.0398333222481083,0.0295979931050766
-0.0564968839987903,-0.0257935645870523,-0.0362824379187872,-0.0274890977858883,-0.0258459965746446,-0.045074698233159,-0.031637178372034
0.14460035743149,0.0380322428001642,0.095614447791069,0.0237292101898329,0.0457865167553914,0.139684199904088,0.0834126983308142
-0.0975031533954582,-0.0324450772870283,-0.0614915883631416,-0.00062347070897153,-0.036169594648682,-0.107017494835593,-0.0680975634127498
-0.152508846121307,-0.0163639030076582,-0.114488607339823,-0.0253749457191949,-0.00984971603270859,-0.125303012795637,-0.112020628307383
0.0611741624001913,-0.0624030403751303,-0.00638227931077048,-0.0613194748482342,-0.0779789207452643,-0.056560960175302,-0.0152254015180287
0.0281543595786533,0.0398743365598155,0.019940230616794,0.0257178107650761,0.0556225794766745,0.0063167668533765,0.0203705089646392
-0.0330220981610439,0.0181183561167719,-0.0435920855019194,0.0129812131630806,0.0083997379135532,-0.048587039079699,-0.0340069680469766
-0.17873199328153,-0.0777515027556407,-0.210138398914779,-0.0693024411317279,-0.052961884779455,-0.218094579517211,-0.208118824385505
-0.0864059453948763,-0.0532798969708977,-0.102033826712616,-0.0478029320258243,-0.0533351920147183,-0.0922501344340659,-0.128257813009086
-0.0949969638179876,-0.0538255991172583,-0.0919194664347521,-0.0530696548238278,-0.0409526536039412,-0.134951285242692,-0.0949923158959344
0.0105382180667792,0.0682459087576396,0.0384602439010186,0.0721931627357187,0.086271767718297,0.0172971212959035,0.0216207644025388
0.0570378699556623,0.0424185373074005,0.0607567568157711,0.038160790273072,0.0657538606927083,0.058856796938491,0.0904100376285623
0.198898281398711,0.0292766518159322,0.130830333518753,0.0197571704501474,-0.00689659683936528,0.231846281812519,0.125344792435202
-0.103102467538582,-0.0257478117439145,-0.0928963618779451,-0.0305745590497252,-0.0400340244546753,-0.132684713256931,-0.103395942512851
-0.0643035817367482,0.0413567449427827,-0.0424059630659226,0.0540355326462167,0.0545158886165141,-0.0342854015597754,-0.0481531322592243
0.068514695467014,0.0512433085829974,0.0580551443605955,0.0406595087532194,0.0376706937629373,0.098568915847665,0.0332467498310943
0.261585055550143,0.0347474691616707,0.166935297643469,0.0314633262371039,0.03646657434332,0.189756825719071,0.182146016046275
0.0740072784511019,0.00169899064559478,0.04351443654343,0.0137509965947127,0.0118100650069008,0.0711490635119914,0.0443815365394794
0.031745169747328,0.0346681964778051,0.0401132529243278,0.0328593983006046,0.0335024983033743,0.0523628694965765,0.0466982116722362
0.0201150466825465,0.018822295689261,0.0151545037128608,0.0351610847891215,0.0185650394637875,0.007844373380856,0.00079974061823735
-0.0590239495784191,-0.037746367949454,-0.0833160743758381,-0.0441178950144987,-0.0490044796001579,-0.0817868009338235,-0.0948108666774228
-0.0531870422968557,-0.00554917891936865,-0.0446856447927954,-0.0217573574006906,-0.00650287379786795,-0.027149054058122,-0.0372586991044231
-0.0669655414772839,-0.0584200412117489,-0.0715433390681736,-0.0515817364237537,-0.0422114399055148,-0.10016540739549,-0.0899687120730197
0.0208836590067235,0.0621805494555897,0.0309908334720087,0.0779314049728655,0.0527645619711341,0.0106937056665529,0.0405527194094118
-0.0179099816597306,-0.0198963713549921,-0.0344238586493707,-0.0246280176065121,-0.0294928229829688,-0.0162789579391148,-0.0478911187261003
-0.0607921289756253,-0.0620059885722923,-0.0938423905748394,-0.0404366118206697,-0.042586816949847,-0.0733878413966262,-0.102626714883927
-0.0558581513899231,-0.0063412842060113,-0.055360288695396,-0.0102382184116963,-0.00049368954170495,-0.0369957587588562,-0.0591957743682296
0.100630592414967,0.0805522170685729,0.121562242030214,0.0914984626192037,0.100584469539447,0.136007761382072,0.131562223467256
0.244537329637645,0.0215571449080322,0.152621679410046,0.0513485045729524,0.0534311936264409,0.108850113968403,0.160457353367513
0.076765703531248,0.0064913902791313,0.0392004146710435,0.0406914776934507,0.0350563719030726,0.026868455275664,0.0225508726586701
0.0096818088153993,0.0068790643495211,-0.0246869543573916,-0.0111324773147662,-0.00892768774865595,-0.0160053508668657,-0.0171654378522311
0.0103662333731117,0.0023886275635111,-0.00318368764970561,0.0182974459604673,0.00285405183788721,-0.0205143095920303,-0.00980124941246766
-0.0333390836067591,0.00293746887162411,-0.0442936464017915,0.0019703660802588,0.005820362700612,-0.0336620242799381,-0.0562808851158169
-0.0331417366944033,-0.0393555147614644,-0.036140072303372,-0.0246190352694609,-0.0349061898233643,-0.0457648012338835,-0.0477976948977234
-0.0262443889056614,-0.0188208742779338,-0.0473133838705809,-0.0231078601924505,-0.00499768519441039,-0.0509592717868524,-0.0428913315377468
0.00820565125825,0.0369325992928134,0.00090228572929912,0.0599101196871811,0.0655739248123846,-0.0431190810404676,-0.023950619226024
-0.0366729869855961,-0.0136421825775673,-0.0580396224139633,-0.0446470080792537,-0.0274338389564019,-0.0661227983442899,-0.0587149849669571
-0.0406933100624067,-0.00405601649431428,-0.0464303063387101,-0.0186422475522276,-0.00753140103273802,-0.0403448989436686,-0.0464225691315057
0.0056240577811397,0.0520250713070623,0.0371082573688463,0.0670736148671401,0.0386954488255906,0.0375766847041852,0.0212914746294065
-0.0597587350895921,-0.00753071311035323,-0.0160326106999787,-0.0190604883659781,-0.0212781186304913,-0.0331005929709557,-0.00829782817288509
0.0497160284732549,-0.0255662841321645,-0.0166439988676187,-0.0315149526504834,-0.0323068826483923,-0.054180116183914,-0.031679430963423
-0.072375820208352,-0.0674765397340022,-0.0772288233495426,-0.0655117248384333,-0.0705448275075395,-0.11136008075011,-0.0824481310665549
-0.0289772680123444,-0.00904472147409834,-0.0434451305421908,-0.0232249612966939,-0.0123458426299819,-0.0522317875596735,-0.0348308612805442
-0.070951515850825,-0.0269797185641036,-0.0571130672925244,-0.0458439874034481,-0.0376680997789621,-0.140253205153756,-0.0733313441484284
-0.129529182351301,-0.0538075301795518,-0.116443784865952,-0.0646089995121258,-0.062253644471321,-0.12047437237132,-0.129786410563341
-0.0309829859494449,-0.0243735735265997,-0.027111832662465,-0.024055395569429,-0.0250283326838138,-0.0446639327826551,-0.0310748678959142
0.123708963648932,0.0606196927201387,0.12323455117175,0.0759190820910148,0.078899976571404,0.212199125052398,0.143662932872342
-0.0702014892059394,-0.033193744014026,-0.0671427298939855,-0.0399091024938708,-0.0369308673004835,-0.100230652539467,-0.0688303546792233
0.0369963523525487,0.0682823193748491,0.094404533028855,0.0729550409588306,0.0738880163512583,0.095066156061231,0.102560593141909
0.0194709387351004,-0.0189220594225253,0.0408621469655158,-0.0172404562492551,-0.0201437042814986,-0.0072406914534923,0.0516862920494376
-0.19806991832547,-0.135475384685792,-0.179888537322636,-0.162014728901692,-0.173075347095456,-0.231553781817538,-0.190762972895773
-0.136355944971604,0.0181297996745722,-0.0606002872648523,0.0220372423368715,0.0216051742649604,-0.0914165793418765,-0.0497266587805598
0.342291126583915,0.0084599532178881,0.24870530880476,0.0469304180882361,0.0521824871067617,0.183331937693735,0.287633210237217
0.0081068861457205,0.00547192425359951,0.0091152496301224,0.032818197213219,0.0349050965151282,-0.0221628445028908,0.0097325290808008
0.0243090144503592,-0.0111083708467601,-0.00695343132079448,0.00512523608701179,0.0095457146058153,0.0142951070599362,-0.0063032251374737
-0.0324091269890687,-0.0312008060678178,-0.0625443061909968,-0.0254483077199821,-0.0190868639348668,-0.0905670882671793,-0.0631078625267694
-0.0789486123917814,-0.0575782395351823,-0.106152170416113,-0.0549987888777552,-0.0456196407831757,-0.088723196679648,-0.117041339796469
-0.0283987038640009,-0.0370291722128429,-0.0281136578126374,-0.0458958774813661,-0.0439926032820426,-0.0612049266534953,-0.0199283249118503
-0.0192472727198217,-0.0926728720585033,-0.062824382302992,-0.0358374347651251,-0.0558115147261267,-0.077768946690931,-0.0663148653218637
-0.0547161742116445,-0.0544256969611279,-0.0861080120495181,-0.0864264515951484,-0.0751770482438822,-0.108364039714292,-0.111207617319558
-0.0851434591468988,-0.099028107436712,-0.0791480594833858,-0.0789401318935081,-0.110479111046407,-0.0972469700160176,-0.0694912920357052
