"X2111.12","X3111.11111","X3211.112","X1221.1111","X3231.1121","X3331.12221","X2122.11111","X1222.11111","X3222.11222","X3123.12112"
-0.0125375650807267,0.0202577519798498,-0.0284744614714646,-0.0082743984820133,-0.027840168906055,-0.00105477772084032,-0.0135844572176353,-0.0278569799227837,-0.0519962008408218,0.006296954317951
0.0296264343065894,0.0149408718024325,0.00569198122795237,0.046938070376439,0.0120267812328958,0.0126525018955511,0.032911086486388,0.02452992821752,0.0100316646515873,0.0625479265395306
-0.0122929287581156,-0.00317709595212543,0.0087707917638722,-0.0182255463894737,0.0432204236716176,-0.0035500962550963,0.00198430609423982,-0.00329499169052597,0.0582032122237856,-0.00226968113886782
-0.0424727738828323,-0.0753971306813404,-0.0624197472511591,-0.0901819985002141,-0.0637059740275084,-0.0843076737988344,-0.106355345893698,-0.104995413256403,-0.0712229338652577,-0.094064275174104
0.0188905935698405,-0.0004309137519255,0.0127173572856631,0.0324603257203256,-0.00363882863383449,0.0335532802036995,-0.000991606252716889,0.0083168088815931,0.0214463005392769,0.0169256882630388
0.0303188231963225,0.0315300074373541,0.0116666523509498,0.078503468338426,0.0230737484219634,0.0497818463791155,0.0492311635148943,0.121560319910532,0.0170092566041408,0.072178660894824
0.0417824956827927,0.0342925251105988,0.0465861065397517,0.0542046444943719,0.052506128264778,0.0296740334032327,0.0457406058801797,0.0387882913233037,0.0515757507216179,0.017212091247761
0.0292545232270747,0.0635797565385797,0.0176836815102675,0.0650889831128099,0.00097427127205207,0.0732392493213174,0.062073255886467,0.0752325771161065,0.0344099453472077,0.0805811916432437
-0.00577926250053094,0.0564443018750801,-0.0153442706996163,0.0335487676885148,-0.0160178858647495,0.0433317059893671,0.0497220198323357,0.0441991586670938,-0.0355764436671882,0.0805563878018373
0.0201806156130755,0.0463849368962623,0.027937070927251,0.0808043604091215,-0.00421569004975145,0.0413706287934817,0.066881004932842,0.098510734957148,0.0559665450029069,0.034122351045641
0.00440747598211163,0.0916298485019271,-0.00851822042883812,0.0855300460221685,-0.00254147174797672,0.0389334528649111,0.07920019147938,0.0858840854393612,-0.0154604946891503,0.0682679460499248
-0.0225795336614984,0.0869209035251282,-0.0316778008192541,0.055440668063773,-0.0228432441218285,0.0342542154739644,0.080950815094449,0.0884397932428948,-0.0513856732984933,0.0415319941469672
-0.0080036357811791,0.0134974847877091,-0.0279219583290923,-0.0177164993157089,-0.0336242075503138,-0.00249446408178762,0.0243015256262746,-0.00449059443520021,-0.0122063429397078,-0.0168646020117645
0.0239212431871845,0.0734175865889163,0.00951325358122,0.0611955935685518,0.00093445149134714,0.0089641772876855,0.0844433576353423,0.0857636027901479,-0.0101036006439494,0.0134832225503937
-0.0504708283720614,-0.106453217374535,-0.0576813468034363,-0.11852898258796,-0.054318835768635,-0.0887443467752549,-0.153401419905087,-0.138635941367915,-0.0385936171897853,-0.101388745148121
-0.0191308547114818,-0.00797134945286896,-0.0166949499999803,0.0013903631204208,0.00514429885481553,-0.0248548822929747,0.038311231247188,0.0231677386116518,-0.0317064026622366,0.00221980688031442
-0.0266687049658469,-0.00253917003287966,-0.00244588712646293,-0.0253602426615696,0.00234512299090032,0.00634355970158914,-0.0018692341770208,-0.0205230210897405,-0.0103219291207315,-0.01205484801614
-0.0781978907131256,-0.0995256162812795,-0.0662635964911145,-0.10058945830794,-0.0629585341044922,-0.0892904914777467,-0.115113662345552,-0.115095832503269,-0.0694729748245296,-0.112284639649866
-0.0127893168299926,-0.0291795071224886,0.00449402830441591,-0.0307049953975361,0.021047794385356,-0.0202552786050847,-0.0131163766067532,-0.0328830066760174,-0.035421680785491,-0.00153528341764797
0.0267882636335721,-0.0375282826069714,0.0534388043201915,-0.0273099960227698,0.0453050729374944,-0.0456370171029734,-0.0341418189403182,-0.0283241101954,0.0302984027759504,-0.0298581839021285
0.0354392521641721,0.0085893867533086,-0.0121602458420861,0.023336222461982,-0.0170767277854096,0.0700334608673533,0.0294950378202581,0.034919459475536,-0.00542381098579401,0.031301182475452
-0.00179184675721627,0.0240310914760419,0.0165632799317397,0.008401875106633,0.0312507464298055,0.0339269921016325,0.0082246032204754,0.0117375633806391,0.00194826218168467,0.00628123374308534
0.0745016331964918,0.195200828983271,0.0628881031937455,0.166124087501588,0.0671646394059474,0.172407994333577,0.189397011555566,0.178469338683159,0.0798176634469443,0.195623565260505
0.008065833477772,0.0855378985571756,-0.0022296091601249,0.0470101591575168,-0.0085456416150716,0.0524816536286036,0.0456826378638616,0.0535661202132474,0.0150720477576007,0.0343119886090278
0.0430810396590848,0.0330957136074199,0.015787103914789,0.048979114783187,0.0173488211371218,0.0701704150785306,0.0625267197235623,0.0480969436218346,-0.00648902130013704,0.0840087935671271
0.0489290795430529,0.0468191215539087,0.0221949510978217,0.0268086590958926,0.0077180049330714,0.0263402543591149,0.0277359188331405,0.0346118816151804,0.0334841996490861,0.0667688760465061
