"srN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
0.329831590059317,0.534422758929041,0.537934355920161,0.578518629082941,0.604074151626124,0.607439801004854,0.609742198708617,0.640044571361684,0.630279945225077,0.630787164487793,0.683276756471454,0.694380800587271,0.701837428382516,0.712207024740656,0.716845103711231,0.734519768658254,0.740743772172759,0.749444831941094,0.770709811786759,0.786433445366647,0.804709181658272,0.807374908829073,0.807802566027731,0.808161961085863,0.815264384841344,0.819900318224378,0.847814466760027,0.864255482595533,0.861993614315891,0.878758427464962,0.869058280148877,0.879699397027567,0.891860695812514,0.894025721105225,0.895391270715665,0.901312307295049,0.905032711879582,0.90549530091724,0.905648584599326,0.905925115643792,0.907054736769856,0.908142443104027,0.909195552174555,0.911471647432608,0.911857735234638,0.916557307398227
0.583939703690692,0.585821242740095,0.613949324567871,0.629468725320739,0.698643664703913,0.733456764805351,0.739164829535863,0.784843095476064,0.836475897896721,0.846478798806684,0.90454487867107,0.907605489465966,0.923649821131962,0.971963894972435,0.980159583187173,0.994574089815364,0.994930156416629,1.00476455315077,1.00821349265326,1.01550184103868,1.02631462815951,1.02819484759292,1.0299185246241,1.03140002784704,1.03585560820025,1.0469795689545,1.06258086470043,1.06436185285667,1.06850585793516,1.07032580090069,1.07093413053169,1.07623439610771,1.07812853298027,1.08409754746906,1.0846256686282,1.08926912936799,1.09059443623498,1.09201807364244,1.0931776790335,1.09399656385245,1.09403880176365,1.09426860774526,1.09505888530155,1.09576576892174,1.09713712826552,1.09675359909166
0.353803349501724,0.555669529730918,0.555226867634314,0.578074295156947,0.593212530627716,0.595763822700154,0.598109573262625,0.628144517354724,0.618168508795688,0.618569802658089,0.652691601148057,0.658667386393045,0.662411091101864,0.669629408675496,0.67143767279006,0.67675066329373,0.676948311402771,0.675924566452831,0.671697180559781,0.668367503207896,0.666930390094999,0.666990930708054,0.666958639840001,0.666916530300817,0.666479349560879,0.665192826635413,0.649886655532946,0.64185722919178,0.646333441992073,0.637131239670551,0.639413476749548,0.63356905865502,0.624406242779861,0.62282268249563,0.621860914491302,0.612506397815698,0.609122737905038,0.608311880345482,0.608618347714275,0.608393170412455,0.607549167199222,0.60679735440614,0.606085406416654,0.604460512808001,0.604185509889233,0.601435163264126
