"X3111.11111","X1221.1111","X3231.1121","X2331.1211","X3331.12221"
0.0734175865889163,0.0611955935685518,0.00093445149134714,-0.00105494110644675,0.0089641772876855
-0.106453217374535,-0.11852898258796,-0.054318835768635,-0.0485649644517816,-0.0887443467752549
-0.00797134945286896,0.0013903631204208,0.00514429885481553,-0.0170365573159685,-0.0248548822929747
-0.00253917003287966,-0.0253602426615696,0.00234512299090032,-0.00039207774253335,0.00634355970158914
-0.0995256162812795,-0.10058945830794,-0.0629585341044922,-0.0890217600445034,-0.0892904914777467
-0.0291795071224886,-0.0307049953975361,0.021047794385356,0.0307928072233831,-0.0202552786050847
-0.0375282826069714,-0.0273099960227698,0.0453050729374944,0.0513425033012593,-0.0456370171029734
0.0085893867533086,0.023336222461982,-0.0170767277854096,-0.00583284044487291,0.0700334608673533
0.0240310914760419,0.008401875106633,0.0312507464298055,0.0346620681535618,0.0339269921016325
0.195200828983271,0.166124087501588,0.0671646394059474,0.0346782402403931,0.172407994333577
0.0855378985571756,0.0470101591575168,-0.0085456416150716,-0.00712884900742039,0.0524816536286036
0.0330957136074199,0.048979114783187,0.0173488211371218,0.0083575403163351,0.0701704150785306
0.0468191215539087,0.0268086590958926,0.0077180049330714,-0.00254427677200061,0.0263402543591149
0.00286240459747311,0.0079162046377399,-0.0253831367565624,-0.0407559583046614,0.00438427352800217
0.0760888898577571,0.068635310711914,0.0164717498859883,0.00031269681678754,0.0863163320809641
0.141968927798361,0.0802092529403216,0.0587140460497395,0.052246650893131,0.0898994732356567
0.0116904443466235,0.000652211862368811,0.0165582615737693,0.0130429208629149,-0.00855452153796566
0.103644918232813,0.0817253845634412,0.0076456048210387,-0.00213226846270573,0.0648211436549216
0.0568686137314053,-0.0357527111742204,-0.042449891366953,-0.0452961223346779,-0.0029861152696156
0.0089573265358508,-0.00858039233239533,1.825439329225e-05,0.0076278043632654,0.0099580673365949
0.128981437202769,0.109969124700728,0.00463933997697731,0.0132697523924956,0.0922761719449836
0.09851802798405,0.0314206906697087,-0.0236040274847027,-0.0193633764347411,-0.00307257671513633
-0.0490640098138045,-0.0573669330722753,0.0099442963076514,0.00183244357683012,-0.0910435653664712
-0.0131253523321357,-0.0279040336625899,-0.0490266658491414,-0.048139453591363,-0.0279224021990573
0.133788772070434,0.143615381299958,0.0695532111592723,0.0739428949257703,0.150740108737025
0.194567972087409,0.115040042311005,0.0170965536779154,0.00323839029757382,0.111726691790285
0.0279444634207848,-0.00674975237256792,0.0352852391575442,0.0379945019419054,0.00331447040374174
-0.0232525781635264,0.0072517088781371,-0.00294525177338461,-0.005716142033715,-0.0599423999256424
0.0346218892753766,0.0357456422067969,0.0261517139066669,0.0157192066637355,0.0408467522677004
0.097860244372651,0.0803228809189759,0.0743202441993395,0.0703686588139935,0.0688135212184825
-0.0188844085572448,0.00014498846401768,0.0248230774501419,0.0227859403327066,-0.00479777068368031
0.0637704151021383,0.0817201326534081,0.00361800507879134,0.0112106679254676,0.108722318858752
0.0530682239615755,0.0273327642234166,-0.0597159364882614,-0.0640984819504423,0.0254481950273234
0.0381473585699438,0.000175437838680069,-0.0217216861334809,-0.0131110067012294,-0.019591259195964
-0.100301172080239,-0.119855198042222,-0.0528160375248396,-0.0515509443168734,-0.124973042696124
0.007736402081663,0.0298536008444353,0.0297405502921218,0.0181373289380724,0.0272622797540014
-0.0174439972157673,-0.0109721785198834,-0.00445962783141365,0.0024561294023261,-0.00010492329708966
0.0339471147100654,0.0161133554156852,-0.0344622915511882,-0.0414574845213159,-0.0330105206300474
-0.151108457220163,-0.15142175609239,-0.0438541468884105,-0.0415218059087108,-0.152234719437699
-0.108018829760879,-0.130112236686854,-0.0187266699367126,-0.0363537005064506,-0.139422923198593
0.0209838485350748,0.0258503763796826,0.0248436595736334,0.0265064446391109,0.0398333222481083
-0.0564968839987903,-0.0362824379187872,-0.0274890977858883,-0.0258459965746446,-0.045074698233159
0.14460035743149,0.095614447791069,0.0237292101898329,0.0457865167553914,0.139684199904088
-0.0975031533954582,-0.0614915883631416,-0.00062347070897153,-0.036169594648682,-0.107017494835593
-0.152508846121307,-0.114488607339823,-0.0253749457191949,-0.00984971603270859,-0.125303012795637
0.0611741624001913,-0.00638227931077048,-0.0613194748482342,-0.0779789207452643,-0.056560960175302
0.0281543595786533,0.019940230616794,0.0257178107650761,0.0556225794766745,0.0063167668533765
-0.0330220981610439,-0.0435920855019194,0.0129812131630806,0.0083997379135532,-0.048587039079699
-0.17873199328153,-0.210138398914779,-0.0693024411317279,-0.052961884779455,-0.218094579517211
-0.0864059453948763,-0.102033826712616,-0.0478029320258243,-0.0533351920147183,-0.0922501344340659
-0.0949969638179876,-0.0919194664347521,-0.0530696548238278,-0.0409526536039412,-0.134951285242692
0.0105382180667792,0.0384602439010186,0.0721931627357187,0.086271767718297,0.0172971212959035
0.0570378699556623,0.0607567568157711,0.038160790273072,0.0657538606927083,0.058856796938491
0.198898281398711,0.130830333518753,0.0197571704501474,-0.00689659683936528,0.231846281812519
-0.103102467538582,-0.0928963618779451,-0.0305745590497252,-0.0400340244546753,-0.132684713256931
-0.0643035817367482,-0.0424059630659226,0.0540355326462167,0.0545158886165141,-0.0342854015597754
0.068514695467014,0.0580551443605955,0.0406595087532194,0.0376706937629373,0.098568915847665
0.261585055550143,0.166935297643469,0.0314633262371039,0.03646657434332,0.189756825719071
0.0740072784511019,0.04351443654343,0.0137509965947127,0.0118100650069008,0.0711490635119914
0.031745169747328,0.0401132529243278,0.0328593983006046,0.0335024983033743,0.0523628694965765
0.0201150466825465,0.0151545037128608,0.0351610847891215,0.0185650394637875,0.007844373380856
-0.0590239495784191,-0.0833160743758381,-0.0441178950144987,-0.0490044796001579,-0.0817868009338235
-0.0531870422968557,-0.0446856447927954,-0.0217573574006906,-0.00650287379786795,-0.027149054058122
-0.0669655414772839,-0.0715433390681736,-0.0515817364237537,-0.0422114399055148,-0.10016540739549
0.0208836590067235,0.0309908334720087,0.0779314049728655,0.0527645619711341,0.0106937056665529
-0.0179099816597306,-0.0344238586493707,-0.0246280176065121,-0.0294928229829688,-0.0162789579391148
-0.0607921289756253,-0.0938423905748394,-0.0404366118206697,-0.042586816949847,-0.0733878413966262
-0.0558581513899231,-0.055360288695396,-0.0102382184116963,-0.00049368954170495,-0.0369957587588562
0.100630592414967,0.121562242030214,0.0914984626192037,0.100584469539447,0.136007761382072
0.244537329637645,0.152621679410046,0.0513485045729524,0.0534311936264409,0.108850113968403
0.076765703531248,0.0392004146710435,0.0406914776934507,0.0350563719030726,0.026868455275664
0.0096818088153993,-0.0246869543573916,-0.0111324773147662,-0.00892768774865595,-0.0160053508668657
0.0103662333731117,-0.00318368764970561,0.0182974459604673,0.00285405183788721,-0.0205143095920303
-0.0333390836067591,-0.0442936464017915,0.0019703660802588,0.005820362700612,-0.0336620242799381
-0.0331417366944033,-0.036140072303372,-0.0246190352694609,-0.0349061898233643,-0.0457648012338835
-0.0262443889056614,-0.0473133838705809,-0.0231078601924505,-0.00499768519441039,-0.0509592717868524
0.00820565125825,0.00090228572929912,0.0599101196871811,0.0655739248123846,-0.0431190810404676
-0.0366729869855961,-0.0580396224139633,-0.0446470080792537,-0.0274338389564019,-0.0661227983442899
-0.0406933100624067,-0.0464303063387101,-0.0186422475522276,-0.00753140103273802,-0.0403448989436686
0.0056240577811397,0.0371082573688463,0.0670736148671401,0.0386954488255906,0.0375766847041852
-0.0597587350895921,-0.0160326106999787,-0.0190604883659781,-0.0212781186304913,-0.0331005929709557
0.0497160284732549,-0.0166439988676187,-0.0315149526504834,-0.0323068826483923,-0.054180116183914
-0.072375820208352,-0.0772288233495426,-0.0655117248384333,-0.0705448275075395,-0.11136008075011
-0.0289772680123444,-0.0434451305421908,-0.0232249612966939,-0.0123458426299819,-0.0522317875596735
-0.070951515850825,-0.0571130672925244,-0.0458439874034481,-0.0376680997789621,-0.140253205153756
-0.129529182351301,-0.116443784865952,-0.0646089995121258,-0.062253644471321,-0.12047437237132
-0.0309829859494449,-0.027111832662465,-0.024055395569429,-0.0250283326838138,-0.0446639327826551
0.123708963648932,0.12323455117175,0.0759190820910148,0.078899976571404,0.212199125052398
-0.0702014892059394,-0.0671427298939855,-0.0399091024938708,-0.0369308673004835,-0.100230652539467
0.0369963523525487,0.094404533028855,0.0729550409588306,0.0738880163512583,0.095066156061231
0.0194709387351004,0.0408621469655158,-0.0172404562492551,-0.0201437042814986,-0.0072406914534923
-0.19806991832547,-0.179888537322636,-0.162014728901692,-0.173075347095456,-0.231553781817538
-0.136355944971604,-0.0606002872648523,0.0220372423368715,0.0216051742649604,-0.0914165793418765
0.342291126583915,0.24870530880476,0.0469304180882361,0.0521824871067617,0.183331937693735
0.0081068861457205,0.0091152496301224,0.032818197213219,0.0349050965151282,-0.0221628445028908
0.0243090144503592,-0.00695343132079448,0.00512523608701179,0.0095457146058153,0.0142951070599362
-0.0324091269890687,-0.0625443061909968,-0.0254483077199821,-0.0190868639348668,-0.0905670882671793
-0.0789486123917814,-0.106152170416113,-0.0549987888777552,-0.0456196407831757,-0.088723196679648
-0.0283987038640009,-0.0281136578126374,-0.0458958774813661,-0.0439926032820426,-0.0612049266534953
-0.0192472727198217,-0.062824382302992,-0.0358374347651251,-0.0558115147261267,-0.077768946690931
-0.0547161742116445,-0.0861080120495181,-0.0864264515951484,-0.0751770482438822,-0.108364039714292
-0.0851434591468988,-0.0791480594833858,-0.0789401318935081,-0.110479111046407,-0.0972469700160176
0.0594746074599896,0.0827194867433293,0.12862215792111,0.159245741401188,0.0662017813855224
-0.0615986535492033,-0.0803841028832774,-0.0178920784280161,-0.0125462547019966,-0.0835443664342199
-0.15944796460987,-0.11781236898274,-0.0251430408061479,-0.020067551311343,-0.121261366673944
0.463917416463706,0.379648031139111,0.186180572058434,0.151368842245219,0.438093241749793
0.0735193699235158,0.0444852669215495,0.0453360930558907,0.0570802808403184,0.0147832991020168
0.163399501592724,0.0820858847239048,0.0496835165151752,0.0395968207178737,0.165196659292009
0.0279747740951965,0.020546070979011,0.0341701469263038,0.0095748763222113,0.00322615654284519
0.0940211827828295,0.0625550800437382,0.0597326547960158,0.0957063685085275,0.0869510845679711
0.1016895940682,0.0873805787196816,0.0647267889465911,0.0775031239935517,0.114815850207877
0.053128193695686,-0.0269523038882782,-0.0192346476757885,-0.0577516958245044,-0.00694760327668488
-0.0600738321590294,-0.0753409336447843,-0.0143082279221767,-0.0413384332284422,-0.0867262015739368
-0.0378503497808357,-0.045816104838471,-0.0214849820193866,-0.0446250358760122,-0.050206136080046
-0.0236396432594377,-0.00879020700659035,0.0610062458717388,0.0926846241233743,0.00159154686564364
0.0109221143603883,-0.0137581360396121,0.0297300909811384,0.0343420310914561,-0.00329967055661774
0.0292749682883137,0.00072029706136472,-0.0134825552745171,-0.0455918582369353,-0.00723696135143747
0.270064400435456,0.253660024281344,0.157551486936586,0.174299104260768,0.206948630016808
0.26519003299922,0.137829601374279,0.0241921455687361,0.0547665535631601,0.104966915470214
0.0168409346994726,0.0283925645856761,0.0228996174563736,0.0297861968736559,0.0171682549412941
-0.00550424366580128,-0.0392746772394623,-0.0139612313928462,-0.0378693343637856,-0.0288714713836075
-0.0266572416786142,-0.0396548321156685,-0.0119495730717017,-0.0255395278353114,-0.0296010671600465
0.007556617243203,0.0152680245420952,0.0468679522311366,0.0623119760675363,0.0212813595897609
-0.00110262305514023,-0.00684294932094593,-0.0109552432648461,-0.0141199736689852,-0.0081962648230565
-0.0447162055768022,-0.0438008224951321,-0.0132418286896949,-0.0176607071970734,-0.0328438036614555
0.0077256304529013,-0.00125663158041356,0.0229063182312033,0.0284039133880732,0.0156117651004709
-0.0463162747991536,-0.051943835819429,-0.0429174958362629,-0.0347306652228773,-0.0316130056454525
0.00371018357041399,0.0244245781868402,0.00485783249470706,0.0078978808278079,0.0461825397983719
0.116209149154715,0.113842304141237,0.080676248093391,0.0723474920431109,0.130391378610307
0.117688797407986,0.0488665743170645,-0.0257448435499369,-0.0338385893275603,0.0214385382919829
0.0204560016500154,-0.00775225327258068,-0.0127955920572026,-0.00996793799602276,-0.0286592617657567
0.0086290132688012,-0.00315494319091096,0.00461323282031931,-0.00591509631413711,0.00429110859090363
0.0084106168074437,0.0133604259724254,0.0135477513937268,0.0188945635015414,-0.016093002026359
0.0152331090774015,-0.00461331296983325,0.00337544273904148,0.0130402941317754,-0.00976087548147724
0.0427027930884188,0.052969355264216,0.045209721762946,0.0352695556797988,0.0645483233896695
0.0437579942794119,0.0196905130040003,-0.0214515498877829,-0.00129242683451605,0.0217355394334721
0.000957771004001099,-0.0151882358976596,-0.020911967562588,-0.0133142601513494,-0.000452249948778031
-0.00895862300916794,-0.00265791088432191,-0.0119025824653959,0.0056449802657901,0.0177335768073928
0.0040069246199707,-0.0379371173417882,-0.0407522559332109,-0.0515036237093558,-0.0442592146558425
0.059492875648721,0.0831467920603443,0.0711961746522311,0.0402179201486021,0.0866796629726726
0.0036790005353329,0.00113218870410656,-0.000220181554047021,-0.00044313903152129,0.0351832571624719
0.022380050711666,0.015980653202318,-0.0347785026611249,-0.0503356256144806,-0.03334550139724
0.0365613546988171,0.0181144063120931,0.0162058933257536,-0.00553338228925847,0.0467769335141336
0.0583301935604895,0.0896240419347696,0.0575331587247107,0.0448506376020537,0.0771499300943399
0.100132009572478,0.0739894632793157,0.0653983189773884,0.0539051614165145,0.0904207546426718
0.0914287232263427,0.069019991050343,0.0531734641704216,0.0441045781845869,0.0758205119714816
0.0550138957051183,-0.00568125242972483,-0.0115345954575302,-0.0123762257776999,0.0040899901043503
0.0245651445149686,0.0377319339490188,0.0310499455630727,0.0756261837596212,0.0577211858192438
0.160544757833392,0.0811248037833829,0.0503968911778612,0.0541338428912506,0.082416717212022
0.0575142766985204,0.019216172049613,-0.00996443988183756,-0.0217541250251137,-0.0117190231054741
-0.190313453203887,-0.244188482655692,-0.13846574868215,-0.105191016921156,-0.268249215363694
0.0027622316626888,0.0314466779240616,0.0247644139846567,0.0284130810683959,0.075038896311879
-0.032429855945903,-0.00911834301025463,0.0111638853567447,0.0144344825281579,0.0129461480662454
0.155968387851167,0.138579805304504,0.0695339522279572,0.0169828707788865,0.105811159456915
-0.027307212241287,-0.0275891255352962,-0.0307427821838026,-0.0364713226960977,-0.0343193103621306
0.0521112278736865,0.0771635859130264,0.0679546853042035,0.065201245545801,0.0834420838270894
0.0578763971988481,0.0162314328060002,-0.00514786661016079,0.0065842423311984,0.0116073626765171
-0.00143267330452201,-0.0229940979664058,-0.0326679163887805,-0.0329423653711363,-0.0146053934829814
0.0606509088318039,0.0413486025838351,0.0515429364365539,0.0378580538313615,0.050964050698623
0.00281876712918637,-0.00391974510985464,0.0351395522109928,0.0213601249037407,0.0082504224833921
0.0659426514160214,0.0791845141677949,0.0814154160671771,0.0172606098766692,0.0868560385846141
-0.0045787761190996,-0.00803009225630004,-2.75321360166097e-05,0.027859819148363,-0.0132047817727756
-0.0922183007861339,-0.133144711701964,-0.0639986244411177,-0.050699028313433,-0.138771568462734
0.0111098120081268,0.0745292958970684,0.0486442165082229,0.0519239983041286,0.0688748022181371
0.0548280348285967,0.0680349697458212,0.0384972303456761,-0.00592683675675095,0.042779722354434
0.150466143038254,0.139238398296407,0.0721737720777091,0.0751816751391578,0.09737036198709
0.0208605389358078,-0.0309664742391028,0.0015384031424465,0.0066189587615938,-0.0243137831055519
-0.17184120783581,-0.206069120424471,-0.160599000664585,-0.116582770223877,-0.214568629584131
0.025104156082702,0.0416066807312708,0.0178894276431934,0.017274673688598,0.0451750349066078
0.0454828246027293,0.0589280106552318,0.0314953578345099,0.0097329200777919,0.0627430427345034
0.0148810289672034,0.0306272751440049,0.0404392110792747,0.0408853509441852,0.0239933707177491
0.06990529596132,0.0617592083437445,0.0520525856693006,0.0085771874044744,0.112528227227993
0.0765409010899251,0.0630267533471945,0.0386191865242548,0.068035096813188,0.0810455287062323
0.0700673589022716,0.0329914132914055,0.0034051225682963,0.114573514578042,0.0360519298795346
0.0286795469296806,0.0362833916384728,0.000931204117889,0.0337518681549078,0.0494997615355682
0.0154808809261853,0.0457962591605947,0.0246296096953941,0.0147316842936491,0.0872762078654433
-0.0426533073252672,-0.0445096322273,0.0238233038655868,0.0153231688293027,-0.0587660682776999
0.0302885002681441,0.0167350137637904,0.0101814980507653,-0.0320864105320006,-0.0292744504149834
0.0156872508770079,-0.0126185921248326,0.0450199680213673,0.0143087765173801,-0.0330781351448019
0.0608243978038265,0.058550633412397,0.058545831939528,0.090677899195037,0.074160310194798
0.0506738280064119,0.0130487978078257,0.0269759693691001,0.0545995097207442,0.0333653037166555
0.0071527904086048,0.004054563956708,0.007303806348901,0.0023428000690199,0.0172332166782507
0.0205344166073629,-0.0190519540435455,-0.0497960208474186,0.0061111765148505,-0.0301030172529376
-0.0114366547031077,-0.0477263562608748,-0.0310750135310066,-0.0286453429731986,-0.0319697896643337
-0.075833210302641,-0.0937259266330084,-0.0809413847764407,-0.0695864716766887,-0.128930099680038
-0.0822603751125103,-0.117101138755227,-0.0629279298470725,-0.0591457573483717,-0.140708860153823
0.0066109110924431,0.0579797694048861,0.0697847993734823,0.0636599583260973,0.0926333916959435
-0.0136721122490548,-0.0127654784515818,0.0479070144712821,0.047333352580431,-0.0137312608333531
-0.0360816592198986,-0.0454995317182004,-0.0136143851068928,-0.00801795150666838,-0.0594386715320106
-0.00529404146098729,-0.00710055477212289,-0.0348029617063354,-0.0282025656366041,-0.0355579430219187
-0.0220561840002551,-0.0558926083022941,-0.0400707578208519,-0.040869280876142,-0.0685622382918313
0.0104319099238939,-0.039299715169317,-0.0187989460768877,-0.0148091381754553,-0.0344674271188295
0.0584227901580994,0.0437838353436513,0.0686328379522287,0.0602218958748129,0.0386556443486546
-0.00924243179722263,-0.027616257276302,-0.028702431424212,-0.0363990415695124,-0.0336345225214873
-0.0247436035857879,-0.0527057117779783,-0.0281319359543097,-0.0278752095539361,-0.0828478289550905
0.0119572254982922,-0.0285546893579722,-0.0157051741443998,-0.0226496342369929,-0.0476481808251777
0.0136254361062297,0.0181536655773384,0.10626837149159,0.10968713758895,0.0447091710449088
0.0492463747454804,-0.00820747768163757,0.0195116267742963,-0.0093822828017475,-0.0293387478966422
0.108077911602237,0.111479880706628,0.120191992090382,0.0832310049564698,0.1375958512471
0.131685334372389,0.0668286348887264,0.0727326666835192,0.140734851230252,0.0890506023694465
0.035658657810343,0.0116286348602677,0.0044295593040008,0.0439576413036355,-0.00487826231002594
0.262344106276375,0.156472475776431,0.0526413190345162,-0.00777915773520709,0.12668110674161
0.095705905757183,0.0186145722805649,0.0296027463154923,0.0202488163070733,0.0077477920177459
0.09574368927252,0.0379637205579519,0.0420347516836711,0.0599249137427629,0.0109971706791974
0.127166636161649,0.092946959614703,0.0673476119576816,0.0696559447275082,0.0399684371003594
0.11057946173273,0.106038970428624,0.0158102030894397,0.0096362156247164,0.153860001780338
0.0920552680410867,0.0515421638827279,0.0333537313938725,0.0309270902634613,0.0337824322932854
0.011216203388164,-0.0516579487573472,-0.0230440757014877,-0.0316446090730279,-0.05603615244561
-0.035314721442153,-0.0846687628778662,-0.00557503607688842,0.0127463466718545,-0.0622317294244951
-0.0164352869243349,-0.0582724913254307,0.0273273309890809,0.0091903469735131,-0.0399421861605544
-0.0492747650674007,-0.0987071643445123,-0.0343507706039288,-0.00997391862483087,-0.130530173811693
-0.00829859434891146,0.0112682036758294,0.0289755273176073,0.0297347815420933,0.0176433408617574
-0.0324386305640592,-0.0596111870591569,-0.0105800616987902,-0.00973298043977787,-0.0580652714911142
0.0842865454880755,0.0165294278434716,-0.0267215355799099,-0.00204795304671347,-0.00572095045415876
-0.0589531646228938,-0.0733439670129905,-0.0528448444473855,-0.0239051427709391,-0.082558612142815
0.0351786527263381,0.0060986139467265,0.0168980136659271,0.0067762293743944,-0.00017774979684678
-0.0335297786703013,-0.0522320588391663,-0.00264030416414888,0.0076698060389436,-0.0737946868516861
-0.03118283112442,-0.0790520942063781,-0.0616977227036237,-0.0617713793082938,-0.0719395665531221
0.000362711323109369,0.0080371063274351,0.0173273583853352,0.0341703633402333,-0.0164126343485451
-0.0682782609851623,-0.104407750260713,-0.0629850516292302,-0.0520089353777647,-0.0873527265497779
0.0411829837156296,0.077893293907297,0.113994092827856,0.113694067068632,0.0881365173175961
-0.00421933448648842,-0.0269904536742038,0.009873704921159,0.0145045016329393,-0.0406760320236827
-0.0625150064182126,-0.062975182919727,-0.0157789885222261,-0.017373046236939,-0.0469302709434631
-0.0761502315142161,-0.0865857156873639,0.0048817594546913,0.0063620683479142,-0.078961270471933
0.00106201443386803,-0.0479681083758093,-0.00120660633304878,-0.00205924217471541,-0.00959626601344706
0.09574055222764,0.138850787101489,0.0534281322577883,0.0447076818779835,0.166552517031629
0.129347314140933,0.0426748715609048,0.021809183718192,0.0221877765373965,0.037484198154482
0.0049982474001848,-0.0110127999897504,0.0369925061696193,0.0411721321851912,-0.0299309316505557
-0.0303656529448743,-0.0404201831484395,-0.0120226091453314,-0.0125684691438809,-0.0427476080213277
0.0083015442467405,-0.0229747219540397,0.0555483871881037,0.0539210460189146,0.005802787378432
-0.00655208605102877,-0.0223841753136938,0.00418084616490247,0.0061510585624538,-0.030687865668226
-0.00356723712884145,0.00321445214659005,-0.0204488419896552,-0.0225433729640559,0.0089895117341647
0.00499917512049069,0.00470093667771533,-0.009879044669409,-0.00845431384265026,-0.0256785841929401
-0.0727077754577571,-0.084462549787072,-0.0258406040366785,-0.0172235760944514,-0.0965121198413022
-0.0311085807344752,-0.00282130542024311,0.0290576932817854,0.0293870933149478,0.0072005761244462
0.027488422772198,0.0404146363848212,0.0526750310093609,0.0547302190242044,0.0404473974467199
-0.0309909640760953,0.0337928816745164,0.0281899794346975,0.0255849795234099,0.00048320192742429
0.100056046115293,0.0524580833700371,-0.020372178784192,-0.0207779132767971,0.0265679994946963
0.0557138118426043,0.0401409421830024,0.0813494053551882,0.0806815620298791,0.0382551755946201
0.0551558141226623,0.0629574135968936,0.0522812898630119,0.055428897906121,0.0245082406972905
0.0238873822581485,0.0087194494641688,0.0186828721810808,0.0193874500105547,-0.00473750870976822
0.0260197834091496,0.028008059356956,0.0474081164847756,0.0517592031410792,0.0250857546603539
0.0701754616490638,-0.00650290522220959,0.0164128202273199,0.0213430471869447,0.00462623965452931
-0.0280463825950398,-0.0954646934277858,-0.0998329036082127,-0.0586988780402282,-0.1111106960595
0.00303816293954798,-0.00939862171766947,0.110491229306668,0.0930874150328538,-0.00247218148993029
-0.0376615418827485,-0.076651939228559,-0.0376927792312174,-0.0305129721201722,-0.0981088539875511
-0.0171944772157098,-0.00651031332726731,0.044356196046221,0.0614521827238331,0.0204703032868565
-0.0149494605286853,-0.0329796179684788,0.00019499441466274,0.0065550531056679,-0.0270190663826697
-0.011852654091556,-0.0646405460749157,-0.0244988588431668,-0.0324758836024529,-0.0568099767471298
0.149602690542862,0.122108269585934,0.122243282701499,0.1057910605827,0.106900501207069
0.119321155671855,0.097336547137153,0.0218044675402823,0.00247108839204147,0.0913080583676476
0.101573736162636,0.0668562962280881,0.061264975980491,0.0574560326551908,0.029118916375995
0.0163575112978533,-0.0133511967651874,-0.0211529829641196,-0.017788067737749,-0.0417350631869388
0.0225561107027943,-0.00711380116893291,0.0194367144714967,0.0171389567730622,-0.00343666799511943
0.0216388612084739,-0.0153162874467697,0.0602116207447501,0.0540678402137233,0.0251436123349812
0.0939871041452649,0.0166541693264828,0.0490680425817163,0.0397751138969721,0.0174165315101698
-0.0121699006796931,-0.0166085373419825,-0.00568780930878103,0.0261176135832399,-0.00307007324858982
-0.0117425617363845,-0.0363280506072776,-0.0103306295957907,-0.0144923544137169,-0.0304960124399891
-0.252809601036978,-0.330961171272523,-0.236050452316407,-0.226718937554816,-0.344849565707868
-0.049601881216211,-0.0855693687537178,-0.0891651405262198,-0.0776134200191085,-0.0931218220924419
-0.0517325642121644,-0.0285719762928629,0.0745148236798761,0.0582203154335737,0.0213959702039409
0.122779057324756,0.125737857026284,0.0460580130982094,0.0406804591492643,0.100490426884245
